hmin3, hmax3, hmed3, mmin3, mmax3, mmed3
83, 89, 85, 81, 88, 85
85, 99, 89, 81, 88, 85
92, 98, 95, 81, 88, 85
89, 103, 93, 81, 95, 85
85, 101, 95, 81, 87, 85
83, 91, 87, 81, 88, 85
92, 108, 95, 81, 87, 83
89, 105, 93, 81, 95, 86
85, 93, 89, 81, 88, 85
81, 90, 85, 81, 88, 85
92, 105, 95, 81, 88, 85
89, 98, 94, 81, 95, 85
85, 99, 89, 81, 87, 85
83, 96, 87, 81, 93, 85
92, 107, 95, 81, 93, 83
89, 96, 93, 81, 88, 85
85, 99, 88, 81, 88, 85
83, 91, 88, 81, 88, 85
83, 97, 87, 81, 87, 85
85, 103, 89, 81, 87, 85
91, 97, 93, 81, 88, 85
91, 106, 95, 81, 88, 85
83, 97, 87, 81, 89, 85
83, 93, 89, 81, 88, 85
89, 105, 93, 81, 88, 85
91, 107, 95, 81, 87, 83
83, 91, 87, 81, 88, 85
85, 101, 89, 81, 87, 85
91, 97, 93, 81, 95, 85
91, 99, 95, 81, 96, 91
83, 89, 85, 81, 88, 85
83, 101, 89, 81, 87, 85
89, 97, 92, 81, 88, 85
91, 99, 96, 81, 87, 83
85, 99, 89, 81, 88, 85
83, 91, 87, 81, 88, 85
92, 105, 95, 81, 88, 85
89, 103, 93, 81, 87, 85
85, 91, 88, 81, 88, 85
81, 97, 86, 81, 88, 85
92, 105, 95, 81, 93, 85
89, 96, 93, 81, 88, 85
85, 109, 89, 81, 88, 85
83, 91, 87, 81, 94, 85
92, 99, 95, 81, 88, 85
89, 105, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 90, 85, 81, 88, 85
92, 105, 95, 81, 87, 83
89, 98, 93, 81, 95, 85
85, 93, 89, 81, 87, 85
83, 98, 87, 81, 88, 85
92, 99, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
85, 101, 89, 81, 88, 84
83, 91, 88, 81, 95, 85
91, 99, 95, 81, 87, 83
89, 103, 93, 81, 97, 85
85, 93, 89, 81, 95, 85
83, 99, 87, 81, 88, 85
92, 107, 95, 81, 88, 85
89, 97, 93, 81, 95, 85
85, 93, 88, 81, 88, 85
81, 97, 86, 81, 88, 85
91, 99, 95, 81, 95, 85
89, 97, 93, 81, 88, 85
83, 97, 89, 81, 88, 85
85, 93, 89, 81, 95, 85
89, 97, 93, 81, 88, 85
91, 107, 95, 81, 88, 85
83, 96, 87, 81, 95, 85
85, 94, 91, 81, 88, 85
89, 104, 93, 81, 95, 85
91, 98, 95, 81, 93, 85
85, 93, 89, 81, 88, 85
85, 101, 89, 81, 87, 85
89, 97, 93, 81, 95, 85
91, 99, 95, 81, 88, 85
83, 97, 86, 81, 88, 85
85, 93, 89, 81, 253, 91
89, 98, 93, 81, 88, 85
91, 105, 95, 81, 87, 83
91, 99, 95, 81, 95, 85
89, 98, 93, 81, 88, 85
85, 99, 89, 81, 88, 85
83, 91, 87, 81, 95, 85
92, 99, 95, 81, 87, 83
89, 109, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 90, 85, 81, 87, 85
92, 106, 95, 81, 88, 85
89, 99, 95, 81, 95, 85
85, 93, 89, 81, 87, 85
83, 97, 87, 81, 87, 85
91, 99, 95, 81, 93, 84
89, 97, 93, 81, 88, 85
85, 99, 88, 81, 88, 85
83, 91, 87, 81, 95, 85
91, 97, 93, 81, 87, 85
91, 107, 95, 81, 88, 85
83, 91, 87, 81, 95, 85
85, 93, 89, 81, 88, 85
89, 103, 93, 81, 88, 85
91, 105, 95, 81, 95, 85
83, 97, 86, 81, 88, 85
83, 98, 89, 81, 88, 85
89, 97, 93, 81, 95, 85
91, 100, 95, 81, 89, 85
83, 97, 87, 81, 87, 85
85, 93, 89, 81, 95, 85
89, 99, 93, 81, 87, 85
91, 106, 95, 81, 87, 83
83, 91, 87, 81, 95, 85
85, 95, 89, 81, 88, 85
83, 97, 87, 81, 87, 85
85, 99, 88, 81, 95, 85
89, 96, 93, 81, 87, 85
91, 106, 97, 81, 88, 83
83, 90, 87, 81, 95, 85
85, 94, 89, 81, 88, 85
89, 104, 93, 81, 87, 85
91, 101, 95, 81, 95, 85
83, 91, 87, 81, 87, 85
83, 98, 89, 81, 87, 85
89, 97, 92, 81, 88, 85
91, 107, 95, 81, 87, 83
83, 97, 87, 81, 88, 85
85, 93, 89, 81, 87, 85
89, 97, 93, 81, 88, 85
91, 105, 97, 81, 98, 85
85, 94, 91, 81, 95, 85
83, 91, 87, 81, 87, 85
91, 105, 95, 81, 87, 83
89, 98, 93, 81, 94, 85
85, 94, 89, 81, 87, 85
83, 99, 87, 81, 88, 85
93, 100, 95, 81, 95, 85
89, 98, 93, 81, 88, 85
85, 99, 89, 81, 87, 85
83, 91, 85, 81, 95, 85
92, 107, 95, 81, 87, 83
89, 103, 93, 81, 88, 85
85, 93, 89, 81, 95, 85
83, 93, 87, 81, 88, 85
92, 105, 95, 81, 89, 85
89, 97, 93, 81, 87, 85
89, 96, 93, 81, 87, 85
91, 107, 101, 81, 87, 83
