 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 87, 79, 92, 85, 96, 88
 83, 79, 89, 85, 93, 88
 87, 85, 91, 88, 95, 91
 90, 81, 95, 85, 98, 88
 87, 81, 93, 85, 103, 89
 83, 81, 87, 85, 91, 88
 85, 83, 90, 87, 101, 90
 89, 81, 94, 85, 99, 95
 87, 81, 93, 85, 96, 89
 83, 81, 89, 85, 99, 89
 87, 83, 91, 87, 103, 92
 91, 79, 95, 85, 107, 93
 88, 81, 93, 85, 95, 88
 83, 81, 87, 85, 97, 89
 85, 83, 89, 87, 93, 98
 89, 79, 93, 85, 98, 89
 87, 81, 93, 85, 95, 87
 83, 81, 89, 85, 98, 88
 87, 83, 91, 88, 95, 99
 91, 81, 95, 85, 99, 89
 87, 81, 93, 85, 105, 89
 83, 81, 87, 87, 97, 107
 85, 83, 90, 87, 93, 98
 89, 81, 93, 85, 99, 89
 87, 81, 92, 85, 95, 89
 85, 85, 91, 87, 101, 91
 85, 81, 87, 85, 91, 97
 87, 81, 93, 85, 96, 88
 91, 81, 95, 85, 105, 88
 85, 83, 91, 87, 101, 90
 83, 81, 87, 85, 91, 95
 87, 79, 92, 85, 96, 87
 89, 81, 93, 85, 106, 89
 87, 83, 91, 87, 101, 97
 85, 81, 89, 85, 91, 88
 87, 81, 92, 85, 101, 89
 91, 81, 95, 85, 105, 88
 86, 81, 91, 87, 101, 99
 83, 81, 87, 85, 91, 95
 87, 81, 92, 85, 96, 88
 89, 81, 94, 85, 105, 89
 91, 81, 95, 85, 105, 93
 87, 81, 92, 85, 96, 89
 83, 81, 89, 85, 92, 88
 87, 83, 91, 87, 99, 91
 89, 79, 93, 85, 97, 95
 87, 81, 92, 85, 96, 87
 83, 79, 87, 85, 99, 88
 85, 83, 91, 87, 105, 91
 91, 79, 95, 85, 98, 113
 89, 81, 92, 85, 96, 89
 83, 81, 89, 85, 98, 89
 87, 83, 91, 87, 102, 91
 89, 81, 94, 85, 99, 95
 87, 79, 91, 83, 95, 87
 83, 81, 87, 85, 97, 88
 85, 83, 89, 87, 93, 99
 87, 81, 91, 85, 96, 89
 91, 81, 95, 85, 99, 88
 87, 83, 91, 87, 95, 91
 83, 81, 87, 85, 91, 89
 87, 79, 92, 84, 95, 87
 89, 81, 94, 85, 97, 89
 85, 83, 90, 87, 95, 90
 83, 81, 87, 85, 91, 89
 87, 81, 91, 85, 96, 89
 91, 81, 95, 85, 98, 88
 85, 83, 90, 87, 95, 91
 83, 81, 87, 85, 92, 89
 87, 81, 93, 85, 103, 87
 89, 81, 95, 85, 99, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 85, 83, 89, 87, 93, 90
 85, 81, 87, 85, 91, 88
 87, 81, 93, 85, 96, 88
 89, 81, 93, 85, 98, 89
 87, 85, 91, 87, 94, 91
 85, 81, 89, 85, 93, 89
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 100, 89
 87, 83, 90, 87, 94, 90
 83, 81, 88, 85, 91, 88
 87, 79, 93, 85, 96, 87
 89, 81, 95, 85, 99, 89
 85, 83, 91, 87, 95, 91
 85, 81, 89, 85, 92, 89
 87, 81, 92, 85, 103, 89
 91, 81, 95, 85, 99, 89
 83, 81, 87, 85, 91, 88
 87, 83, 91, 87, 93, 91
 90, 81, 94, 85, 97, 88
 87, 79, 91, 85, 96, 87
 83, 81, 88, 85, 99, 95
 87, 85, 91, 87, 94, 92
 91, 79, 95, 85, 106, 88
 87, 81, 92, 85, 102, 88
 83, 79, 87, 85, 91, 95
 85, 83, 89, 87, 94, 97
 89, 81, 95, 85, 106, 88
 87, 81, 92, 85, 103, 87
 83, 81, 89, 85, 93, 89
 87, 85, 89, 87, 94, 91
 91, 81, 95, 85, 105, 89
 87, 81, 92, 85, 95, 89
 87, 81, 91, 85, 95, 87
 89, 81, 94, 85, 105, 89
 85, 83, 90, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 98, 89
 87, 83, 91, 87, 95, 91
 83, 81, 89, 85, 92, 89
 87, 81, 92, 85, 96, 87
 89, 81, 93, 85, 98, 94
 85, 83, 91, 87, 101, 90
 83, 81, 87, 85, 91, 87
 87, 81, 93, 85, 103, 89
 91, 81, 94, 85, 98, 95
 85, 83, 91, 89, 95, 99
 83, 81, 87, 85, 91, 87
 89, 81, 93, 85, 105, 88
 87, 81, 93, 85, 103, 93
 83, 81, 87, 85, 92, 88
 85, 83, 90, 87, 101, 90
 89, 81, 95, 85, 105, 93
 87, 81, 92, 85, 96, 89
 83, 79, 87, 85, 92, 89
 86, 83, 91, 87, 95, 91
 90, 81, 94, 85, 99, 88
 87, 81, 91, 85, 95, 87
 83, 81, 87, 85, 91, 89
 85, 83, 90, 87, 93, 91
 91, 81, 95, 85, 99, 89
 87, 81, 92, 85, 95, 88
 83, 81, 89, 85, 92, 88
 87, 85, 91, 87, 94, 91
 87, 79, 91, 83, 97, 87
 89, 81, 94, 85, 98, 89
 85, 83, 90, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 99, 88
 87, 83, 91, 87, 95, 91
 85, 81, 89, 85, 99, 89
 87, 81, 91, 85, 103, 87
 89, 81, 94, 85, 98, 88
 85, 83, 89, 87, 93, 91
 83, 81, 87, 85, 91, 88
 87, 81, 92, 85, 96, 95
 91, 81, 95, 85, 99, 89
 85, 83, 91, 87, 101, 91
 85, 81, 89, 85, 91, 88
 89, 79, 94, 85, 97, 89
 87, 81, 91, 85, 95, 87
 83, 81, 87, 85, 97, 88
 85, 83, 91, 87, 103, 97
 91, 79, 95, 83, 99, 87
 87, 81, 92, 85, 101, 88
 83, 81, 89, 87, 277, 102
 87, 83, 91, 87, 94, 99
 89, 79, 95, 85, 127, 88
 88, 79, 92, 85, 95, 87
 83, 81, 87, 85, 97, 88
 87, 83, 89, 87, 93, 97
 89, 81, 95, 85, 99, 88
 87, 81, 93, 85, 101, 88
 83, 81, 89, 85, 99, 88
 87, 83, 91, 93, 95, 255
 85, 83, 90, 87, 93, 90
 83, 81, 87, 85, 97, 88
 87, 81, 92, 85, 103, 87
 91, 81, 94, 85, 97, 95
 87, 83, 91, 87, 95, 91
 85, 81, 89, 85, 99, 88
 87, 81, 92, 85, 96, 95
 91, 81, 95, 91, 282, 95
 85, 83, 91, 93, 101, 98
 83, 81, 88, 85, 100, 89
 87, 81, 92, 85, 103, 88
 89, 81, 94, 85, 97, 95
 85, 83, 91, 87, 95, 91
 83, 81, 88, 85, 99, 89
 87, 81, 92, 85, 103, 89
 91, 81, 95, 85, 98, 95
 83, 81, 87, 85, 92, 88
 86, 83, 90, 87, 132, 90
 89, 81, 94, 85, 105, 95
 87, 81, 91, 85, 95, 87
 83, 79, 89, 85, 93, 88
 87, 85, 95, 87, 104, 91
 91, 81, 95, 86, 107, 95
 88, 81, 93, 85, 96, 89
 83, 79, 87, 85, 99, 95
 87, 83, 97, 87, 103, 97
 89, 81, 95, 91, 245, 381
 87, 81, 97, 85, 166, 415
 83, 81, 89, 85, 160, 160
 87, 85, 91, 87, 102, 91
 91, 81, 97, 87, 108, 105
 87, 79, 99, 89, 114, 132
 91, 81, 101, 85, 282, 88
 87, 81, 93, 85, 102, 95
 85, 81, 89, 91, 105, 100
 93, 91, 99, 95, 110, 99
 91, 81, 103, 235, 445, 490
 89, 81, 99, 189, 397, 494
 83, 81, 89, 191, 427, 492
 85, 83, 92, 221, 442, 493
 91, 81, 95, 239, 476, 494
 87, 85, 93, 255, 411, 496
 83, 81, 89, 85, 407, 447
 87, 83, 91, 89, 170, 98
 89, 81, 95, 85, 99, 89
 87, 79, 92, 85, 101, 87
 83, 81, 88, 85, 99, 89
 85, 83, 91, 87, 94, 97
 87, 81, 93, 85, 102, 89
 91, 81, 95, 85, 110, 88
 87, 83, 91, 87, 101, 91
 85, 81, 89, 85, 92, 93
 87, 79, 92, 85, 96, 100
 89, 81, 94, 85, 106, 89
 85, 83, 89, 87, 93, 99
 83, 81, 87, 85, 91, 95
 87, 81, 91, 85, 96, 89
 91, 81, 97, 85, 111, 88
 87, 83, 91, 89, 94, 99
 85, 81, 89, 85, 105, 99
 87, 81, 93, 85, 97, 87
 89, 81, 94, 85, 105, 88
 85, 83, 89, 87, 93, 97
 85, 81, 87, 83, 91, 87
 85, 81, 89, 85, 93, 88
 87, 85, 91, 87, 101, 91
 91, 79, 94, 85, 99, 95
 87, 81, 92, 85, 95, 89
 83, 79, 87, 85, 98, 88
 85, 83, 89, 87, 101, 90
 89, 81, 94, 85, 98, 95
 87, 79, 91, 85, 95, 87
 85, 79, 89, 85, 99, 88
 87, 83, 91, 87, 101, 91
 91, 79, 95, 85, 99, 95
 87, 81, 93, 85, 96, 88
 83, 81, 87, 85, 97, 88
 87, 83, 90, 87, 93, 97
 89, 81, 94, 85, 98, 88
 87, 81, 92, 85, 101, 88
 87, 83, 91, 87, 101, 91
 83, 81, 89, 85, 93, 95
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 105, 89
 85, 81, 91, 87, 101, 91
 83, 81, 87, 85, 91, 89
 87, 79, 91, 84, 96, 88
 89, 81, 94, 85, 104, 88
 85, 83, 91, 88, 94, 97
 83, 81, 88, 85, 91, 88
 87, 81, 93, 85, 103, 89
 91, 81, 95, 85, 106, 88
 85, 81, 89, 87, 93, 97
 83, 81, 88, 85, 91, 89
 87, 81, 92, 85, 102, 87
 89, 81, 93, 85, 97, 95
 87, 83, 91, 87, 95, 91
 85, 81, 89, 85, 92, 88
 87, 81, 95, 85, 103, 97
 91, 81, 101, 85, 106, 89
 85, 81, 89, 87, 93, 97
 83, 81, 87, 85, 97, 88
 87, 79, 93, 85, 103, 88
 89, 81, 95, 85, 104, 95
 85, 85, 90, 87, 94, 91
 85, 81, 89, 85, 92, 88
 87, 81, 93, 85, 103, 89
 91, 81, 95, 85, 98, 107
 85, 83, 89, 87, 93, 91
 83, 81, 87, 85, 91, 88
 87, 79, 92, 84, 103, 87
 90, 81, 94, 85, 98, 95
 83, 81, 89, 85, 99, 89
 87, 83, 91, 87, 101, 91
 91, 81, 95, 85, 105, 89
 87, 81, 92, 85, 96, 97
 83, 81, 87, 85, 91, 88
 85, 83, 91, 88, 110, 104
 89, 79, 93, 85, 105, 89
 87, 81, 93, 85, 115, 93
 83, 81, 89, 85, 92, 95
 87, 83, 91, 87, 94, 91
 91, 79, 95, 85, 107, 95
 87, 81, 92, 85, 102, 95
 81, 79, 87, 85, 91, 88
 85, 83, 89, 87, 93, 90
 89, 81, 95, 85, 104, 95
 87, 79, 92, 85, 96, 96
 87, 81, 93, 85, 97, 89
 91, 81, 95, 85, 105, 88
 85, 83, 91, 87, 101, 91
 85, 81, 89, 85, 92, 95
 87, 81, 92, 85, 96, 87
 89, 81, 94, 85, 105, 99
 85, 83, 91, 87, 109, 90
 83, 81, 87, 85, 104, 95
 87, 81, 91, 85, 96, 89
 91, 81, 95, 85, 98, 89
 87, 83, 91, 87, 95, 91
 85, 81, 89, 85, 92, 89
 87, 79, 92, 84, 96, 87
 89, 81, 94, 85, 97, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 88
 91, 81, 95, 85, 99, 88
 87, 81, 91, 85, 96, 95
 83, 81, 89, 85, 93, 88
 87, 83, 91, 88, 95, 91
 89, 79, 94, 85, 98, 88
 87, 81, 92, 85, 96, 87
 83, 81, 87, 85, 91, 88
 85, 83, 89, 87, 93, 90
 91, 81, 95, 85, 99, 88
 87, 81, 92, 85, 95, 89
 83, 81, 89, 85, 92, 88
 87, 85, 91, 87, 95, 91
 89, 81, 94, 85, 97, 88
 87, 81, 91, 85, 103, 87
 83, 81, 87, 85, 93, 88
 85, 83, 89, 87, 93, 90
 83, 79, 87, 85, 91, 89
 85, 83, 90, 87, 93, 90
 89, 81, 94, 85, 98, 95
 87, 81, 92, 85, 96, 87
 83, 79, 89, 85, 99, 89
 87, 83, 91, 87, 94, 91
 91, 79, 95, 85, 99, 88
 89, 81, 92, 85, 95, 89
 83, 81, 87, 85, 98, 88
 85, 83, 91, 87, 94, 91
 89, 81, 93, 85, 97, 88
 87, 81, 92, 85, 96, 87
 85, 81, 89, 85, 93, 95
 87, 83, 91, 87, 95, 91
 90, 81, 95, 85, 104, 88
 87, 81, 91, 85, 95, 89
 85, 81, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 92, 85, 95, 88
 89, 81, 93, 85, 98, 94
 85, 83, 91, 87, 95, 91
 85, 81, 89, 85, 92, 89
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 98, 89
 85, 83, 89, 87, 94, 91
 83, 81, 87, 85, 97, 89
 87, 79, 92, 85, 96, 88
 89, 81, 95, 85, 98, 89
 85, 83, 91, 87, 100, 91
 85, 81, 89, 85, 93, 88
 87, 81, 93, 85, 96, 97
 91, 81, 95, 85, 99, 89
 89, 81, 93, 85, 97, 89
 87, 81, 92, 85, 102, 95
 83, 81, 87, 85, 91, 89
 85, 83, 90, 87, 101, 89
 91, 79, 95, 85, 105, 94
 87, 81, 92, 85, 103, 97
 83, 81, 87, 85, 91, 88
 87, 85, 91, 87, 101, 91
 89, 81, 93, 85, 105, 89
 87, 81, 92, 85, 96, 95
 83, 81, 88, 85, 99, 89
 85, 83, 90, 87, 101, 90
 91, 81, 101, 85, 109, 97
 87, 81, 93, 85, 96, 95
 83, 81, 89, 85, 93, 89
 87, 83, 91, 87, 101, 91
 87, 79, 93, 85, 102, 95
 89, 81, 94, 85, 97, 88
 85, 83, 91, 87, 93, 90
 83, 81, 87, 85, 98, 89
 87, 81, 92, 85, 97, 95
 91, 81, 95, 85, 100, 88
 87, 83, 91, 87, 101, 91
 85, 81, 89, 85, 100, 89
 87, 81, 92, 85, 95, 99
 89, 81, 94, 85, 105, 88
 87, 81, 90, 87, 101, 91
 83, 81, 87, 85, 91, 88
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 98, 88
 87, 83, 91, 87, 94, 91
 83, 81, 89, 85, 92, 95
 81, 81, 87, 85, 91, 88
 85, 83, 91, 87, 94, 90
 89, 81, 95, 85, 98, 88
 87, 81, 93, 85, 97, 87
 83, 79, 87, 85, 92, 88
 87, 85, 91, 87, 103, 91
 91, 81, 95, 85, 99, 94
 87, 81, 93, 85, 95, 89
 83, 79, 87, 85, 91, 88
 85, 83, 91, 87, 94, 91
 89, 81, 95, 85, 98, 88
 87, 81, 92, 85, 103, 87
 85, 81, 89, 85, 93, 89
 87, 83, 91, 87, 95, 91
 91, 81, 95, 85, 99, 99
 88, 81, 93, 85, 114, 89
 85, 83, 89, 87, 94, 97
 83, 81, 87, 85, 91, 88
 87, 79, 91, 84, 95, 87
 89, 81, 93, 85, 104, 89
 87, 83, 91, 88, 94, 99
 85, 81, 89, 85, 92, 89
 87, 81, 93, 85, 103, 89
 91, 81, 95, 85, 99, 88
 85, 81, 89, 87, 93, 97
 83, 81, 87, 85, 91, 88
 87, 79, 93, 85, 103, 87
 89, 79, 94, 85, 97, 101
 87, 83, 91, 89, 101, 107
 83, 81, 89, 87, 99, 110
 87, 81, 93, 87, 105, 106
 91, 85, 96, 93, 106, 116
 89, 79, 95, 85, 111, 95
 87, 79, 91, 85, 117, 101
 83, 81, 91, 85, 101, 88
 85, 83, 89, 87, 102, 90
 91, 79, 95, 85, 99, 95
 87, 81, 93, 85, 103, 88
 85, 81, 89, 85, 93, 88
 87, 85, 91, 87, 101, 91
 89, 79, 95, 85, 99, 95
 87, 81, 92, 85, 103, 87
 83, 81, 87, 85, 93, 89
 85, 83, 90, 87, 99, 90
 91, 81, 95, 85, 99, 95
 87, 81, 92, 85, 96, 89
 83, 81, 89, 85, 99, 89
 87, 85, 91, 93, 103, 99
 87, 79, 91, 85, 95, 95
 89, 81, 95, 85, 105, 95
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 97, 87
 87, 81, 93, 85, 102, 95
 91, 81, 95, 85, 99, 87
 87, 85, 91, 87, 102, 91
 83, 81, 89, 85, 101, 88
 87, 81, 91, 85, 95, 95
 89, 81, 93, 85, 99, 89
 85, 81, 89, 87, 101, 89
 83, 81, 87, 85, 98, 89
 87, 81, 93, 85, 97, 95
 91, 81, 95, 85, 98, 89
 87, 83, 91, 87, 101, 91
 83, 81, 89, 85, 99, 89
 87, 83, 91, 87, 94, 91
 83, 81, 87, 85, 92, 88
 87, 81, 92, 85, 103, 89
 91, 81, 95, 85, 99, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 92, 85, 95, 88
 89, 81, 93, 85, 97, 89
 87, 83, 91, 87, 95, 91
 83, 81, 89, 85, 92, 88
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 98, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 79, 91, 85, 95, 87
 89, 81, 94, 85, 97, 89
 85, 81, 89, 85, 92, 88
 87, 85, 91, 87, 95, 91
 89, 81, 95, 85, 99, 89
 87, 81, 91, 85, 96, 89
 83, 81, 87, 85, 92, 89
 85, 83, 90, 87, 93, 90
 89, 81, 94, 85, 105, 88
 87, 79, 92, 85, 96, 87
 83, 79, 89, 85, 93, 88
 87, 85, 91, 87, 94, 91
 91, 81, 95, 85, 99, 95
 88, 81, 93, 85, 97, 89
 83, 81, 88, 85, 91, 89
 85, 83, 89, 87, 93, 90
 89, 81, 95, 85, 97, 88
 87, 81, 93, 85, 96, 87
 87, 81, 93, 85, 97, 88
 91, 81, 95, 85, 100, 88
 87, 85, 91, 87, 95, 91
 85, 81, 89, 85, 99, 89
 87, 81, 91, 85, 96, 88
 89, 81, 94, 85, 97, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 87
 85, 81, 91, 85, 96, 95
 89, 81, 95, 85, 99, 88
 87, 83, 91, 87, 95, 91
 83, 81, 89, 85, 99, 88
 87, 81, 92, 85, 95, 95
 89, 81, 94, 85, 97, 89
 85, 83, 89, 87, 99, 97
 83, 81, 91, 85, 99, 89
 91, 79, 95, 85, 100, 95
 87, 83, 92, 85, 96, 89
 83, 81, 89, 85, 99, 89
 87, 83, 91, 89, 94, 99
 89, 81, 93, 85, 97, 88
 87, 79, 92, 85, 101, 87
 83, 81, 87, 85, 98, 88
 85, 83, 89, 87, 93, 97
 91, 81, 95, 85, 99, 88
 87, 81, 92, 85, 95, 89
 83, 81, 89, 85, 93, 88
 87, 83, 91, 87, 95, 91
 89, 81, 95, 85, 105, 89
 87, 81, 91, 85, 103, 88
 83, 79, 87, 85, 91, 95
 85, 83, 89, 87, 93, 91
 91, 81, 95, 85, 105, 88
 87, 81, 92, 85, 103, 94
 83, 81, 89, 85, 93, 88
 87, 83, 91, 87, 102, 91
 89, 79, 94, 85, 103, 88
 87, 81, 92, 85, 96, 95
 83, 81, 87, 85, 91, 88
 85, 83, 90, 87, 99, 90
 91, 81, 94, 85, 99, 88
 87, 81, 92, 85, 95, 89
 83, 79, 87, 85, 91, 89
 87, 85, 91, 87, 94, 91
 89, 81, 93, 85, 99, 88
 87, 81, 91, 85, 95, 87
 83, 79, 87, 85, 91, 88
 85, 83, 89, 87, 93, 97
 87, 81, 92, 85, 96, 89
 90, 81, 95, 85, 99, 89
 85, 83, 91, 88, 103, 91
 83, 81, 89, 85, 92, 95
 87, 79, 91, 85, 95, 88
 89, 81, 94, 85, 104, 88
 85, 83, 90, 87, 101, 90
 83, 81, 88, 85, 91, 89
 87, 81, 93, 85, 97, 89
 89, 81, 95, 85, 105, 89
 87, 83, 91, 87, 95, 91
 83, 81, 89, 85, 92, 89
 87, 81, 92, 85, 96, 87
 89, 81, 94, 85, 98, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 88
 83, 81, 87, 85, 92, 88
 87, 83, 91, 87, 94, 91
 91, 79, 95, 85, 99, 88
 87, 81, 92, 85, 95, 89
 83, 79, 87, 85, 91, 88
 87, 83, 89, 87, 93, 90
 89, 81, 93, 85, 97, 89
 87, 81, 92, 85, 95, 88
 85, 81, 89, 85, 92, 88
 87, 83, 91, 87, 101, 91
 91, 81, 95, 85, 99, 88
 87, 81, 99, 87, 104, 96
 83, 81, 87, 89, 91, 115
 85, 83, 91, 87, 94, 90
 89, 81, 95, 85, 106, 89
 87, 79, 92, 85, 105, 95
 87, 83, 91, 89, 95, 98
 85, 81, 89, 85, 99, 89
 87, 81, 92, 85, 103, 89
 91, 81, 95, 85, 99, 95
 85, 83, 90, 87, 94, 97
 83, 81, 88, 85, 97, 88
 87, 79, 93, 85, 103, 87
 89, 81, 94, 85, 98, 95
 87, 85, 91, 87, 95, 91
 83, 81, 89, 85, 101, 89
 87, 81, 93, 85, 106, 95
 91, 81, 94, 85, 99, 88
 85, 81, 91, 87, 101, 97
 83, 81, 87, 85, 98, 89
 87, 79, 92, 83, 95, 87
 89, 81, 94, 85, 97, 88
 87, 81, 91, 85, 96, 87
 89, 81, 93, 85, 98, 89
 85, 83, 90, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 93, 85, 97, 89
 91, 81, 95, 85, 98, 88
 87, 83, 91, 87, 94, 91
 83, 81, 88, 85, 97, 88
 87, 79, 91, 85, 95, 88
 89, 81, 93, 85, 97, 88
 85, 83, 91, 87, 95, 90
 83, 81, 89, 85, 99, 88
 87, 81, 93, 85, 97, 97
 92, 81, 95, 85, 98, 89
 85, 83, 91, 87, 101, 91
 83, 81, 88, 85, 99, 88
 89, 81, 94, 85, 98, 94
 87, 81, 92, 85, 96, 87
 83, 81, 87, 85, 91, 88
 85, 83, 89, 87, 93, 90
 91, 81, 95, 85, 99, 89
 87, 81, 93, 85, 103, 89
 85, 81, 89, 85, 98, 88
 87, 83, 90, 87, 94, 91
 89, 81, 94, 85, 99, 89
 87, 79, 92, 85, 95, 87
 83, 79, 87, 85, 91, 88
 85, 83, 90, 87, 93, 90
 90, 79, 95, 85, 107, 88
 87, 81, 92, 85, 96, 89
 83, 79, 89, 85, 93, 88
 85, 85, 91, 88, 93, 91
 85, 83, 91, 87, 103, 97
 83, 81, 87, 85, 91, 95
 87, 81, 92, 85, 95, 87
 89, 81, 93, 85, 97, 89
 87, 83, 91, 87, 101, 91
 83, 81, 88, 85, 91, 88
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 105, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 79, 91, 85, 95, 88
 89, 81, 94, 85, 97, 88
 85, 83, 91, 87, 95, 91
 85, 81, 89, 85, 92, 89
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 98, 88
 83, 81, 87, 85, 91, 88
 85, 83, 89, 87, 93, 90
 89, 81, 94, 85, 97, 89
 87, 81, 92, 85, 96, 88
 83, 81, 89, 85, 93, 88
 87, 85, 91, 87, 95, 91
 91, 81, 95, 88, 100, 95
 87, 81, 92, 85, 96, 89
 83, 81, 87, 85, 97, 88
 85, 83, 89, 87, 93, 89
 89, 81, 93, 85, 98, 95
 87, 79, 93, 83, 103, 87
 85, 81, 89, 85, 99, 88
 87, 83, 91, 87, 95, 97
 91, 81, 95, 85, 106, 88
 87, 81, 93, 85, 104, 88
 85, 81, 89, 87, 101, 90
 83, 81, 87, 85, 91, 94
 87, 81, 91, 85, 96, 87
 89, 81, 93, 85, 105, 88
 85, 83, 91, 87, 94, 91
 85, 81, 89, 85, 91, 88
 87, 81, 91, 85, 96, 89
 91, 81, 95, 85, 98, 87
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 88
 87, 79, 91, 85, 95, 88
 89, 81, 94, 85, 97, 88
 87, 83, 91, 87, 95, 91
 83, 81, 89, 85, 92, 88
 87, 81, 91, 85, 95, 89
 91, 81, 95, 85, 98, 89
 83, 81, 87, 85, 92, 88
 85, 83, 90, 87, 93, 90
 89, 81, 94, 85, 97, 88
 87, 81, 92, 85, 95, 88
 83, 79, 89, 85, 93, 88
 87, 83, 91, 87, 95, 91
 91, 81, 95, 85, 99, 88
 87, 81, 92, 85, 96, 89
 83, 79, 87, 85, 91, 88
 85, 83, 89, 87, 93, 90
 89, 81, 94, 85, 98, 88
 87, 81, 91, 85, 95, 88
 83, 81, 89, 85, 93, 89
 87, 83, 91, 88, 94, 91
 89, 81, 95, 85, 99, 88
 87, 81, 93, 85, 103, 89
 87, 79, 91, 85, 95, 87
 89, 81, 93, 85, 98, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 92, 85, 97, 89
 91, 81, 95, 85, 98, 89
 87, 83, 91, 87, 95, 91
 85, 81, 89, 85, 93, 88
 87, 79, 91, 85, 96, 88
 89, 81, 94, 85, 98, 89
 85, 83, 89, 87, 94, 91
 83, 81, 87, 85, 99, 89
 87, 81, 93, 85, 103, 89
 91, 81, 95, 85, 105, 89
 85, 85, 90, 87, 94, 91
 85, 81, 89, 85, 92, 87
 89, 81, 95, 85, 98, 89
 87, 81, 93, 85, 96, 88
 83, 81, 87, 85, 92, 88
 85, 83, 89, 87, 93, 90
 91, 81, 95, 85, 99, 88
 87, 81, 93, 85, 96, 89
 85, 81, 89, 85, 99, 89
 87, 85, 97, 88, 164, 97
 89, 81, 94, 85, 98, 107
 87, 79, 92, 84, 103, 87
 83, 81, 87, 85, 99, 89
 85, 83, 90, 87, 94, 97
 89, 81, 95, 85, 99, 88
 87, 81, 93, 85, 101, 89
 83, 81, 89, 85, 99, 89
 87, 83, 91, 88, 94, 98
 83, 79, 87, 85, 91, 87
 87, 83, 91, 88, 104, 91
 91, 81, 95, 85, 106, 89
 87, 83, 92, 85, 95, 95
 83, 81, 87, 85, 91, 89
 85, 83, 90, 87, 99, 90
 89, 81, 93, 85, 97, 95
 88, 81, 92, 85, 96, 87
 83, 81, 89, 85, 100, 88
 87, 83, 91, 87, 102, 91
 89, 79, 95, 85, 106, 93
 87, 81, 91, 85, 96, 93
 83, 81, 87, 85, 91, 88
 85, 83, 89, 87, 101, 90
 89, 79, 94, 85, 99, 94
 87, 81, 92, 85, 95, 87
 87, 83, 91, 87, 101, 91
 83, 81, 89, 85, 99, 88
 87, 81, 92, 85, 96, 95
 91, 81, 95, 85, 113, 89
 85, 83, 91, 87, 259, 91
 83, 81, 87, 85, 97, 89
 87, 81, 92, 85, 96, 95
 91, 81, 94, 85, 98, 88
 87, 83, 91, 87, 99, 91
 83, 81, 89, 85, 92, 89
 87, 81, 93, 85, 96, 88
 91, 81, 95, 85, 105, 89
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 88
 87, 79, 91, 85, 96, 88
 89, 81, 93, 85, 98, 89
 91, 81, 95, 85, 99, 88
 87, 81, 93, 85, 103, 88
 83, 81, 89, 85, 99, 88
 87, 85, 91, 87, 95, 91
 89, 81, 94, 85, 98, 89
 87, 81, 92, 85, 95, 87
 83, 81, 87, 85, 91, 89
 85, 83, 89, 87, 93, 90
 91, 81, 95, 85, 99, 88
 87, 81, 92, 85, 95, 89
 83, 81, 89, 85, 93, 88
 87, 85, 91, 87, 95, 91
 89, 81, 94, 85, 99, 88
 87, 81, 91, 85, 95, 89
 83, 79, 87, 85, 92, 89
 85, 83, 90, 87, 93, 90
 87, 81, 92, 85, 96, 89
 91, 81, 95, 85, 99, 88
 87, 81, 91, 87, 94, 91
 85, 81, 89, 85, 92, 88
 87, 81, 92, 85, 95, 88
 89, 81, 93, 85, 96, 88
 85, 83, 89, 87, 93, 90
 83, 81, 87, 85, 91, 89
 87, 81, 93, 85, 97, 89
 91, 81, 95, 85, 99, 88
 87, 83, 91, 87, 94, 91
 85, 81, 89, 85, 92, 88
 87, 81, 91, 85, 95, 87
 89, 81, 94, 85, 97, 89
