 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 93, 89, 97, 91, 101, 103
 93, 85, 99, 89, 103, 92
 93, 81, 97, 85, 109, 95
 85, 79, 89, 83, 99, 91
 93, 89, 98, 91, 101, 102
 96, 87, 101, 90, 105, 93
 93, 83, 99, 87, 111, 89
 85, 79, 96, 85, 105, 247
 85, 81, 93, 84, 101, 93
 93, 81, 97, 85, 109, 95
 95, 85, 100, 89, 110, 91
 93, 87, 98, 93, 111, 103
 85, 79, 91, 91, 102, 247
 95, 83, 99, 87, 126, 89
 97, 87, 103, 91, 113, 101
 93, 89, 97, 93, 102, 95
 85, 79, 89, 83, 99, 87
 93, 81, 97, 85, 109, 89
 95, 85, 99, 89, 103, 99
 93, 89, 97, 93, 102, 96
 85, 79, 90, 83, 123, 87
 94, 83, 99, 86, 107, 90
 97, 85, 101, 90, 105, 93
 93, 89, 97, 92, 102, 95
 93, 81, 98, 85, 105, 93
 83, 79, 88, 83, 91, 89
 93, 87, 97, 91, 101, 95
 94, 85, 99, 89, 103, 92
 95, 81, 99, 86, 105, 89
 85, 79, 90, 83, 93, 87
 93, 88, 97, 91, 102, 95
 95, 87, 101, 90, 113, 93
 93, 81, 98, 85, 102, 95
 85, 79, 89, 83, 99, 93
 93, 87, 99, 91, 118, 95
 95, 85, 100, 89, 114, 92
 94, 83, 98, 87, 102, 95
 85, 81, 90, 85, 93, 87
 93, 89, 97, 91, 101, 95
 96, 85, 101, 90, 112, 93
 93, 87, 97, 91, 102, 99
 95, 87, 101, 91, 112, 93
 95, 81, 99, 87, 106, 89
 85, 81, 90, 85, 93, 87
 93, 89, 97, 91, 100, 96
 95, 85, 100, 89, 104, 92
 93, 81, 99, 85, 109, 95
 85, 79, 89, 83, 93, 87
 93, 89, 97, 91, 101, 95
 95, 87, 101, 90, 105, 93
 94, 81, 99, 86, 102, 89
 85, 79, 89, 85, 93, 87
 93, 89, 97, 91, 102, 95
 95, 85, 99, 89, 104, 93
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 97, 87, 101, 90, 104, 93
 93, 87, 99, 92, 109, 95
 85, 79, 89, 85, 93, 93
 93, 83, 99, 85, 102, 89
 95, 85, 101, 89, 111, 92
 93, 89, 97, 93, 109, 95
 83, 79, 88, 83, 92, 95
 93, 81, 98, 85, 102, 89
 96, 87, 101, 90, 111, 93
 95, 89, 98, 92, 109, 99
 85, 81, 89, 85, 93, 93
 95, 83, 99, 86, 103, 89
 95, 85, 99, 89, 110, 97
 93, 89, 98, 92, 102, 101
 85, 79, 89, 83, 93, 87
 92, 81, 97, 85, 109, 95
 94, 83, 99, 87, 111, 89
 85, 79, 89, 85, 101, 93
 93, 89, 98, 91, 102, 103
 95, 87, 100, 90, 105, 93
 93, 81, 97, 85, 110, 89
 85, 79, 89, 83, 99, 91
 93, 89, 99, 92, 103, 103
 95, 85, 100, 89, 104, 92
 95, 81, 99, 85, 109, 88
 85, 81, 89, 85, 99, 93
 93, 87, 98, 91, 102, 101
 96, 85, 101, 90, 105, 94
 93, 81, 97, 85, 108, 88
 85, 79, 89, 83, 93, 87
 93, 87, 98, 91, 102, 95
 95, 85, 100, 89, 110, 92
 85, 81, 90, 85, 101, 87
 95, 82, 99, 86, 102, 103
 97, 87, 102, 90, 263, 93
 93, 89, 98, 93, 102, 96
 85, 79, 89, 83, 103, 87
 93, 81, 97, 85, 101, 95
 95, 85, 100, 89, 103, 93
 93, 87, 97, 91, 101, 95
 85, 81, 89, 85, 94, 87
 94, 83, 99, 86, 102, 90
 95, 87, 101, 90, 104, 93
 93, 89, 98, 92, 109, 95
 85, 79, 89, 83, 92, 87
 92, 81, 97, 85, 102, 89
 96, 85, 100, 89, 103, 92
 93, 89, 98, 92, 108, 95
 93, 81, 99, 85, 102, 89
 85, 79, 89, 83, 92, 87
 93, 89, 97, 91, 102, 95
 94, 85, 99, 89, 103, 92
 95, 81, 99, 86, 103, 89
 85, 79, 91, 85, 94, 88
 93, 89, 98, 91, 102, 95
 95, 87, 100, 90, 105, 94
 93, 81, 97, 85, 101, 93
 83, 79, 89, 83, 93, 87
 93, 89, 98, 91, 102, 95
 95, 85, 100, 89, 104, 92
 93, 83, 98, 87, 102, 90
 85, 81, 91, 85, 93, 87
 93, 89, 97, 91, 102, 96
 95, 85, 100, 89, 105, 93
 85, 79, 89, 83, 99, 86
 93, 81, 97, 85, 101, 95
 95, 85, 100, 89, 103, 99
 93, 87, 97, 92, 102, 101
 85, 81, 90, 85, 101, 87
 94, 83, 99, 87, 111, 97
 97, 87, 101, 90, 105, 94
 95, 87, 98, 91, 102, 95
 85, 79, 89, 83, 109, 86
 93, 81, 97, 85, 102, 95
 95, 85, 100, 89, 103, 93
 94, 87, 99, 91, 109, 95
 85, 81, 91, 85, 95, 87
 94, 81, 99, 85, 103, 89
 95, 86, 101, 91, 105, 101
 93, 89, 99, 92, 102, 95
 93, 89, 98, 91, 104, 95
 95, 85, 100, 89, 103, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 101, 87
 93, 87, 98, 91, 101, 101
 95, 86, 101, 91, 105, 94
 95, 81, 99, 86, 110, 90
 85, 81, 91, 89, 106, 101
 93, 87, 100, 99, 116, 103
 95, 85, 100, 89, 110, 103
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 99, 87
 93, 87, 99, 91, 108, 95
 95, 87, 100, 91, 104, 101
 93, 83, 98, 93, 102, 251
 85, 81, 90, 85, 94, 88
 95, 85, 100, 89, 111, 93
 93, 89, 98, 93, 102, 103
 85, 81, 89, 83, 93, 87
 92, 81, 97, 85, 101, 89
 95, 87, 101, 90, 111, 93
 93, 89, 97, 92, 102, 101
 85, 81, 91, 84, 94, 87
 93, 83, 99, 86, 102, 90
 95, 85, 100, 89, 112, 93
 93, 89, 97, 92, 101, 95
 85, 79, 89, 83, 93, 86
 92, 81, 97, 85, 102, 89
 97, 87, 101, 90, 105, 93
 93, 87, 99, 92, 109, 102
 85, 81, 90, 85, 93, 87
 94, 83, 99, 87, 110, 89
 85, 81, 89, 85, 93, 93
 95, 83, 99, 86, 103, 89
 105, 94, 109, 97, 119, 101
 93, 88, 100, 92, 110, 96
 85, 79, 89, 83, 93, 95
 93, 81, 97, 85, 102, 88
 95, 85, 101, 89, 111, 92
 93, 89, 99, 93, 110, 96
 85, 79, 90, 85, 93, 95
 94, 83, 99, 86, 102, 94
 97, 87, 101, 91, 113, 93
 93, 89, 97, 92, 108, 96
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 89
 95, 85, 99, 89, 110, 93
 93, 87, 97, 92, 101, 95
 93, 81, 98, 86, 102, 90
 85, 79, 89, 85, 93, 87
 93, 87, 98, 91, 102, 95
 95, 87, 101, 91, 105, 94
 93, 81, 98, 85, 102, 89
 83, 79, 89, 83, 92, 87
 93, 87, 97, 91, 102, 95
 95, 85, 100, 89, 103, 92
 94, 81, 99, 85, 109, 89
 85, 81, 90, 85, 101, 88
 93, 87, 97, 91, 102, 103
 95, 85, 100, 90, 104, 93
 93, 81, 97, 85, 117, 89
 85, 79, 89, 83, 99, 87
 93, 89, 98, 91, 101, 95
 95, 85, 100, 89, 110, 92
 97, 85, 101, 89, 105, 93
 93, 89, 97, 92, 101, 95
 85, 79, 89, 85, 93, 87
 94, 83, 99, 86, 102, 90
 95, 85, 100, 89, 104, 93
 94, 87, 98, 93, 108, 103
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 114, 88
 97, 85, 101, 91, 113, 93
 93, 87, 99, 93, 117, 102
 85, 81, 90, 85, 93, 87
 93, 83, 97, 86, 102, 89
 95, 85, 100, 89, 111, 99
 93, 87, 98, 92, 102, 101
 85, 79, 89, 83, 92, 87
 93, 81, 97, 85, 109, 89
 93, 89, 98, 91, 118, 95
 97, 87, 101, 91, 105, 101
 95, 81, 99, 85, 110, 89
 85, 81, 89, 85, 93, 87
 93, 89, 97, 91, 107, 95
 94, 85, 100, 89, 109, 99
 93, 81, 97, 85, 101, 89
 85, 81, 95, 89, 270, 93
 101, 95, 105, 99, 109, 103
 104, 93, 109, 97, 113, 101
 95, 83, 99, 87, 113, 95
 85, 81, 91, 85, 95, 93
 93, 87, 97, 91, 101, 96
 95, 85, 101, 89, 111, 92
 93, 81, 97, 85, 101, 95
 83, 77, 88, 83, 93, 87
 93, 87, 97, 91, 101, 95
 95, 87, 101, 90, 113, 94
 95, 83, 99, 86, 102, 96
 85, 81, 91, 84, 94, 87
 93, 89, 99, 91, 108, 101
 95, 85, 100, 89, 114, 91
 93, 81, 97, 85, 102, 95
 85, 79, 89, 83, 93, 86
 93, 87, 98, 91, 109, 95
 95, 87, 101, 90, 111, 94
 95, 81, 99, 87, 102, 97
 85, 81, 89, 85, 93, 87
 93, 89, 98, 91, 109, 95
 95, 85, 100, 89, 112, 92
 92, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 86
 96, 87, 101, 90, 113, 94
 93, 89, 97, 93, 105, 101
 85, 79, 89, 84, 93, 87
 95, 83, 99, 86, 102, 89
 94, 85, 100, 89, 117, 92
 93, 88, 99, 92, 102, 101
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 89
 97, 87, 101, 90, 111, 93
 93, 89, 97, 93, 102, 101
 85, 81, 90, 85, 94, 87
 93, 81, 99, 86, 116, 97
 95, 85, 100, 89, 111, 93
 93, 87, 98, 92, 103, 101
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 109, 89
 95, 81, 99, 87, 110, 89
 85, 81, 90, 85, 93, 94
 93, 88, 98, 91, 108, 96
 95, 87, 101, 90, 111, 93
 93, 81, 97, 85, 108, 89
 83, 79, 87, 83, 91, 98
 93, 89, 97, 91, 102, 95
 95, 85, 100, 89, 116, 92
 95, 81, 99, 85, 109, 95
 85, 81, 90, 85, 94, 87
 93, 89, 97, 91, 101, 95
 95, 85, 101, 90, 114, 93
 93, 81, 97, 85, 101, 95
 83, 79, 88, 83, 92, 87
 101, 87, 107, 99, 121, 117
 95, 93, 101, 97, 119, 178
 93, 81, 97, 85, 109, 160
 95, 83, 105, 87, 316, 103
 97, 86, 101, 90, 176, 170
 93, 89, 98, 92, 109, 95
 85, 79, 90, 83, 99, 86
 93, 81, 99, 85, 110, 102
 95, 85, 100, 89, 104, 92
 93, 87, 104, 91, 119, 95
 85, 81, 91, 85, 101, 101
 95, 89, 106, 93, 263, 97
 105, 93, 109, 97, 118, 101
 96, 89, 107, 251, 482, 496
 85, 81, 89, 198, 383, 498
 93, 81, 99, 209, 484, 483
 95, 87, 101, 231, 478, 496
 93, 89, 99, 249, 443, 498
 95, 87, 101, 259, 454, 495
 93, 89, 99, 92, 446, 264
 85, 79, 89, 83, 92, 97
 93, 81, 97, 85, 105, 89
 97, 85, 101, 90, 113, 93
 93, 89, 98, 92, 103, 114
 85, 79, 90, 83, 93, 97
 93, 83, 98, 86, 102, 89
 95, 85, 99, 89, 109, 93
 93, 89, 97, 92, 101, 95
 85, 79, 89, 83, 93, 86
 93, 81, 97, 85, 102, 89
 97, 87, 101, 90, 111, 93
 93, 87, 97, 93, 102, 103
 85, 79, 90, 84, 93, 87
 94, 83, 99, 87, 109, 89
 93, 87, 98, 91, 109, 95
 95, 85, 100, 89, 109, 101
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 251, 86
 93, 89, 98, 91, 109, 95
 95, 85, 99, 90, 103, 101
 94, 83, 98, 86, 102, 89
 85, 79, 91, 85, 99, 87
 93, 87, 97, 91, 108, 101
 94, 85, 100, 89, 104, 99
 93, 81, 97, 85, 100, 88
 85, 79, 89, 83, 103, 87
 93, 87, 97, 92, 108, 101
 95, 87, 101, 91, 105, 99
 95, 81, 99, 85, 102, 89
 85, 79, 89, 85, 93, 87
 85, 79, 89, 83, 92, 95
 93, 81, 97, 85, 102, 89
 95, 85, 100, 89, 111, 93
 93, 88, 97, 91, 105, 95
 85, 79, 90, 84, 93, 87
 93, 83, 99, 87, 102, 89
 97, 87, 101, 91, 116, 93
 93, 87, 97, 99, 113, 103
 91, 79, 96, 87, 100, 97
 93, 81, 98, 85, 109, 89
 95, 85, 100, 95, 114, 101
 93, 88, 98, 93, 109, 96
 85, 81, 89, 85, 93, 94
 93, 83, 99, 87, 102, 89
 97, 85, 101, 90, 113, 93
 93, 87, 98, 92, 107, 95
 93, 81, 97, 85, 102, 95
 85, 79, 89, 83, 92, 87
 93, 87, 97, 91, 130, 95
 95, 85, 99, 89, 111, 92
 93, 83, 98, 87, 102, 97
 85, 79, 89, 85, 93, 88
 93, 87, 97, 91, 107, 95
 95, 85, 101, 90, 111, 101
 93, 81, 98, 85, 102, 89
 85, 79, 89, 83, 93, 87
 93, 89, 97, 91, 108, 95
 95, 85, 100, 89, 104, 99
 93, 83, 98, 87, 102, 89
 85, 79, 91, 87, 99, 267
 93, 87, 99, 91, 116, 95
 95, 85, 101, 89, 112, 93
 85, 81, 89, 83, 93, 93
 93, 81, 97, 85, 102, 89
 95, 85, 100, 89, 110, 92
 93, 89, 97, 93, 104, 96
 85, 81, 89, 85, 97, 87
 93, 83, 97, 86, 102, 89
 97, 87, 101, 90, 105, 94
 93, 89, 98, 92, 102, 96
 85, 81, 89, 83, 93, 87
 93, 81, 97, 85, 102, 88
 95, 85, 100, 89, 103, 92
 93, 87, 98, 91, 109, 95
 85, 81, 90, 85, 94, 87
 93, 83, 98, 86, 102, 89
 95, 87, 101, 90, 104, 94
 93, 89, 97, 93, 102, 96
 93, 81, 98, 85, 115, 89
 85, 79, 89, 83, 100, 87
 93, 89, 99, 92, 102, 103
 95, 85, 100, 89, 110, 93
 94, 83, 99, 86, 115, 89
 85, 79, 89, 85, 101, 95
 93, 87, 97, 91, 101, 101
 95, 85, 101, 90, 105, 93
 93, 81, 97, 85, 108, 89
 85, 79, 89, 83, 99, 86
 93, 89, 98, 91, 106, 101
 94, 85, 100, 89, 104, 92
 95, 83, 99, 87, 116, 89
 85, 79, 91, 85, 101, 93
 93, 89, 97, 91, 101, 101
 95, 87, 100, 91, 104, 93
 95, 85, 99, 89, 117, 99
 93, 89, 98, 92, 107, 101
 85, 79, 89, 83, 93, 93
 93, 81, 97, 85, 109, 89
 96, 87, 101, 90, 112, 93
 93, 89, 97, 92, 109, 96
 85, 81, 90, 85, 93, 95
 94, 83, 99, 86, 103, 89
 95, 85, 99, 89, 110, 104
 93, 89, 98, 92, 109, 101
 85, 79, 89, 83, 93, 93
 93, 81, 97, 85, 101, 89
 97, 85, 101, 91, 113, 103
 93, 87, 104, 91, 109, 95
 87, 79, 97, 85, 101, 95
 93, 83, 99, 86, 107, 89
 93, 87, 97, 91, 102, 95
 94, 85, 100, 89, 113, 92
 93, 81, 97, 85, 101, 95
 85, 79, 89, 83, 99, 87
 93, 89, 98, 91, 109, 95
 95, 87, 101, 90, 112, 93
 94, 83, 99, 87, 102, 96
 85, 81, 90, 85, 93, 87
 94, 87, 99, 91, 116, 95
 95, 85, 101, 89, 104, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 87, 97, 91, 102, 103
 95, 87, 101, 91, 105, 94
 94, 83, 97, 86, 101, 89
 85, 81, 90, 85, 93, 87
 93, 83, 99, 87, 105, 90
 85, 81, 89, 85, 93, 87
 93, 89, 98, 91, 102, 95
 95, 87, 101, 90, 105, 93
 93, 81, 97, 85, 101, 95
 85, 79, 89, 83, 97, 87
 93, 87, 98, 91, 108, 95
 95, 85, 101, 89, 111, 92
 95, 81, 99, 87, 109, 95
 85, 79, 91, 85, 93, 88
 93, 89, 97, 91, 102, 95
 95, 87, 101, 90, 112, 94
 93, 81, 97, 85, 102, 95
 85, 79, 89, 83, 93, 86
 93, 87, 98, 91, 109, 95
 95, 85, 100, 89, 111, 92
 85, 81, 89, 85, 93, 93
 93, 83, 99, 86, 102, 89
 97, 87, 101, 90, 109, 94
 93, 87, 99, 92, 103, 95
 83, 79, 89, 83, 92, 91
 93, 81, 99, 85, 111, 89
 95, 85, 100, 89, 154, 91
 93, 89, 97, 92, 109, 96
 85, 81, 90, 85, 94, 95
 93, 83, 98, 86, 102, 89
 95, 87, 101, 90, 113, 93
 93, 87, 98, 93, 109, 96
 83, 79, 89, 83, 93, 93
 92, 81, 97, 85, 102, 97
 95, 85, 99, 89, 111, 93
 93, 87, 98, 91, 109, 95
 93, 87, 98, 91, 103, 95
 96, 87, 101, 90, 105, 94
 93, 83, 98, 87, 109, 89
 85, 79, 89, 85, 93, 94
 93, 89, 98, 91, 108, 95
 95, 85, 100, 89, 104, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 87, 97, 91, 102, 103
 96, 87, 101, 90, 105, 93
 95, 83, 99, 86, 102, 89
 85, 81, 90, 85, 93, 88
 93, 89, 98, 91, 101, 95
 95, 85, 100, 89, 103, 93
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 92, 86
 97, 87, 101, 90, 105, 94
 93, 89, 98, 92, 105, 95
 85, 81, 89, 85, 93, 95
 93, 81, 98, 85, 103, 89
 95, 85, 100, 89, 125, 93
 93, 87, 99, 92, 103, 102
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 107, 89
 96, 85, 101, 89, 112, 93
 93, 87, 98, 92, 102, 108
 85, 81, 90, 84, 93, 87
 94, 83, 99, 86, 102, 89
 95, 85, 100, 89, 103, 92
 93, 88, 97, 93, 101, 100
 85, 81, 89, 83, 93, 87
 93, 81, 97, 85, 105, 88
 95, 85, 100, 90, 104, 94
 93, 89, 97, 93, 101, 95
 85, 79, 90, 83, 93, 87
 93, 83, 98, 86, 109, 89
 95, 85, 101, 89, 104, 100
 93, 87, 97, 91, 101, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 107, 247
 95, 85, 100, 90, 105, 93
 93, 87, 97, 91, 107, 95
 85, 81, 89, 85, 101, 87
 93, 81, 99, 86, 102, 97
 95, 85, 100, 89, 103, 91
 93, 89, 98, 92, 113, 96
 85, 79, 89, 83, 120, 87
 91, 81, 97, 85, 102, 95
 93, 89, 97, 91, 102, 95
 96, 87, 101, 90, 108, 93
 95, 83, 99, 87, 103, 89
 85, 79, 90, 85, 94, 87
 93, 89, 97, 91, 101, 95
 95, 85, 100, 89, 121, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 88, 97, 91, 101, 97
 95, 87, 101, 90, 105, 93
 95, 83, 99, 86, 102, 89
 85, 81, 90, 84, 94, 87
 93, 88, 97, 91, 101, 95
 95, 85, 100, 89, 111, 99
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 97, 87
 85, 79, 89, 84, 98, 95
 95, 81, 99, 87, 102, 97
 95, 87, 100, 90, 104, 93
 93, 87, 98, 91, 111, 95
 83, 79, 89, 83, 103, 93
 93, 81, 98, 85, 109, 117
 95, 85, 100, 89, 111, 93
 93, 89, 99, 92, 109, 95
 85, 81, 91, 85, 100, 87
 93, 83, 99, 87, 110, 95
 96, 87, 101, 90, 105, 93
 93, 87, 97, 93, 111, 96
 83, 79, 88, 83, 93, 87
 92, 81, 97, 85, 102, 89
 95, 85, 99, 89, 103, 91
 93, 87, 98, 91, 109, 95
 94, 83, 97, 87, 102, 95
 85, 79, 90, 85, 93, 87
 93, 89, 98, 91, 108, 95
 95, 85, 102, 90, 259, 93
 93, 81, 97, 85, 102, 89
 85, 79, 93, 89, 101, 97
 93, 87, 98, 91, 113, 95
 95, 85, 101, 89, 117, 93
 95, 81, 99, 86, 111, 90
 85, 79, 90, 85, 93, 95
 93, 89, 97, 91, 101, 95
 95, 85, 102, 89, 119, 101
 93, 81, 99, 85, 261, 88
 85, 79, 89, 83, 99, 93
 93, 89, 97, 91, 101, 95
 95, 85, 100, 89, 104, 92
 93, 87, 97, 91, 102, 109
 95, 85, 100, 89, 104, 93
 93, 81, 97, 85, 101, 88
 85, 79, 89, 83, 92, 86
 93, 87, 97, 91, 109, 97
 96, 87, 101, 90, 105, 100
 94, 83, 99, 87, 102, 89
 85, 81, 90, 85, 101, 87
 93, 88, 98, 91, 105, 95
 95, 85, 100, 89, 105, 92
 93, 81, 97, 85, 102, 89
 85, 79, 89, 83, 99, 95
 93, 87, 97, 91, 101, 103
 95, 85, 101, 90, 105, 94
 95, 81, 99, 85, 109, 89
 85, 81, 91, 85, 101, 87
 95, 85, 107, 89, 122, 92
 93, 88, 97, 93, 102, 103
 83, 79, 89, 83, 92, 87
 93, 81, 97, 85, 109, 88
 97, 85, 101, 91, 105, 107
 94, 87, 99, 92, 109, 102
 85, 81, 91, 84, 103, 87
 93, 83, 99, 87, 109, 90
 95, 85, 100, 89, 106, 92
 93, 89, 97, 92, 101, 105
 83, 79, 88, 83, 91, 87
 93, 81, 98, 85, 103, 89
 97, 87, 101, 90, 105, 105
 93, 89, 97, 93, 101, 96
 85, 81, 89, 85, 100, 87
 93, 83, 99, 85, 107, 89
 93, 81, 97, 85, 102, 89
 85, 79, 89, 83, 95, 95
 93, 89, 97, 91, 102, 95
 94, 85, 99, 89, 104, 99
 94, 83, 98, 87, 102, 89
 85, 79, 91, 85, 103, 103
 94, 87, 99, 91, 124, 95
 95, 87, 101, 91, 105, 102
 93, 83, 97, 85, 101, 88
 85, 79, 89, 83, 93, 86
 93, 89, 98, 91, 118, 95
 95, 85, 99, 89, 103, 99
 95, 81, 99, 87, 102, 95
 85, 81, 90, 85, 93, 87
 93, 88, 98, 91, 109, 95
 96, 85, 101, 90, 105, 101
 85, 79, 89, 83, 92, 86
 93, 81, 98, 85, 102, 89
 95, 85, 100, 89, 107, 92
 93, 87, 97, 91, 101, 95
 85, 81, 90, 85, 94, 87
 95, 83, 99, 87, 107, 89
 96, 87, 101, 90, 112, 101
 93, 89, 97, 93, 102, 96
 85, 81, 89, 83, 93, 86
 93, 81, 97, 85, 101, 89
 95, 85, 100, 89, 111, 97
 93, 89, 98, 92, 109, 95
 85, 81, 91, 85, 107, 87
 93, 83, 99, 86, 111, 89
 95, 87, 99, 91, 104, 93
 93, 88, 97, 93, 101, 95
 93, 89, 97, 91, 105, 95
 94, 85, 99, 89, 107, 92
 93, 81, 99, 85, 102, 88
 85, 79, 89, 83, 92, 86
 93, 89, 98, 91, 103, 95
 97, 87, 101, 91, 105, 99
 95, 83, 99, 86, 110, 89
 85, 81, 90, 84, 100, 87
 95, 87, 98, 91, 107, 95
 95, 85, 100, 89, 104, 101
 93, 81, 97, 85, 102, 88
 85, 79, 89, 83, 103, 87
 93, 87, 98, 91, 108, 95
 95, 87, 101, 91, 105, 94
 94, 83, 99, 86, 102, 89
 85, 81, 90, 85, 93, 88
 95, 85, 100, 89, 103, 93
 93, 89, 97, 93, 101, 96
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 88
 96, 85, 99, 90, 104, 93
 93, 87, 97, 93, 103, 95
 85, 81, 90, 84, 93, 87
 94, 81, 99, 85, 109, 89
 95, 85, 100, 89, 104, 93
 93, 87, 98, 92, 109, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 102, 89
 97, 87, 101, 90, 105, 94
 93, 87, 97, 92, 102, 95
 85, 81, 89, 85, 93, 89
 93, 83, 98, 85, 102, 89
 93, 81, 97, 85, 107, 89
 83, 79, 89, 83, 93, 89
 93, 87, 97, 91, 101, 105
 95, 85, 101, 89, 104, 92
 95, 83, 99, 87, 103, 89
 85, 81, 89, 85, 93, 87
 93, 87, 98, 91, 102, 95
 95, 87, 101, 90, 112, 93
 93, 81, 97, 85, 109, 95
 83, 79, 89, 83, 93, 87
 93, 89, 97, 91, 101, 95
 95, 85, 100, 89, 111, 91
 93, 81, 98, 86, 102, 90
 85, 79, 89, 85, 93, 101
 93, 89, 97, 91, 102, 95
 95, 86, 101, 90, 105, 93
 85, 79, 89, 83, 93, 86
 93, 81, 98, 85, 102, 88
 95, 85, 100, 89, 112, 93
 93, 87, 97, 92, 102, 96
 85, 81, 90, 85, 101, 88
 93, 83, 99, 86, 102, 89
 97, 87, 101, 91, 105, 103
 93, 87, 97, 92, 101, 97
 85, 79, 89, 83, 92, 87
 93, 81, 97, 85, 107, 89
 95, 85, 100, 89, 105, 99
 94, 88, 98, 92, 126, 103
 85, 79, 89, 84, 101, 87
 93, 81, 99, 87, 110, 97
 97, 85, 108, 90, 119, 93
 93, 87, 98, 92, 102, 102
 97, 86, 101, 90, 113, 93
 93, 87, 99, 92, 103, 95
 85, 81, 89, 85, 253, 88
 95, 81, 99, 87, 102, 102
 95, 85, 101, 89, 104, 92
 93, 89, 99, 92, 119, 95
 85, 79, 89, 83, 99, 87
 93, 81, 97, 85, 102, 95
 95, 87, 100, 90, 104, 101
 93, 87, 97, 91, 102, 95
 85, 79, 89, 83, 104, 87
 94, 83, 99, 87, 103, 97
 95, 85, 99, 89, 103, 93
 94, 88, 99, 92, 103, 95
 83, 79, 89, 83, 103, 87
 93, 81, 97, 85, 102, 95
 93, 89, 97, 91, 102, 95
 95, 87, 101, 90, 105, 93
 94, 83, 99, 86, 109, 89
 85, 79, 89, 85, 93, 109
 93, 87, 97, 91, 102, 95
 95, 85, 99, 89, 104, 92
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 92, 87
 93, 87, 98, 91, 105, 95
 95, 85, 106, 89, 119, 93
 95, 81, 99, 87, 102, 97
 85, 81, 89, 85, 93, 87
 93, 88, 98, 91, 108, 95
 95, 85, 100, 89, 106, 92
 92, 81, 97, 85, 101, 89
 83, 79, 87, 83, 91, 87
 85, 81, 89, 84, 97, 87
 94, 83, 99, 87, 102, 91
 96, 85, 101, 90, 109, 93
 93, 87, 98, 92, 102, 96
 83, 81, 89, 83, 93, 93
 93, 81, 97, 85, 102, 89
 95, 85, 99, 89, 103, 92
 93, 89, 97, 92, 101, 95
 85, 79, 90, 84, 93, 87
 93, 83, 99, 86, 109, 89
 95, 87, 100, 90, 104, 93
 93, 88, 97, 92, 102, 95
 85, 79, 89, 83, 93, 87
 93, 81, 97, 85, 101, 89
 95, 85, 100, 89, 115, 92
 93, 87, 97, 91, 102, 103
 93, 81, 98, 86, 102, 90
 85, 81, 89, 85, 93, 87
 93, 87, 97, 91, 108, 95
 95, 87, 101, 91, 104, 136
 93, 81, 97, 85, 102, 89
 85, 77, 89, 83, 99, 86
 93, 89, 98, 91, 112, 95
 94, 85, 99, 89, 103, 93
 93, 83, 99, 87, 108, 90
 85, 79, 90, 83, 97, 87
 93, 87, 99, 91, 103, 99
 95, 87, 101, 90, 108, 94
 93, 81, 97, 85, 101, 89
 85, 79, 89, 83, 93, 87
 93, 87, 99, 91, 109, 103
 95, 85, 100, 89, 104, 93
 93, 83, 97, 86, 102, 89
 85, 81, 89, 85, 101, 87
 94, 88, 99, 91, 102, 95
 95, 87, 100, 90, 105, 93
 93, 81, 97, 85, 109, 95
 85, 79, 89, 83, 93, 87
 93, 87, 97, 91, 101, 95
 95, 85, 101, 89, 104, 93
 95, 83, 99, 87, 103, 89
 85, 81, 90, 85, 93, 91
 93, 87, 97, 91, 102, 95
 95, 87, 101, 91, 109, 93
 93, 81, 97, 85, 102, 88
 85, 79, 88, 83, 93, 87
 93, 87, 98, 91, 101, 99
 95, 85, 100, 89, 106, 99
 85, 81, 90, 84, 93, 93
 93, 83, 98, 85, 102, 89
 97, 87, 101, 90, 105, 93
 93, 87, 97, 91, 102, 95
 83, 79, 89, 83, 93, 87
 93, 81, 97, 85, 101, 89
 95, 85, 100, 89, 111, 93
 93, 87, 97, 92, 101, 95
 85, 81, 89, 85, 93, 87
 93, 83, 99, 86, 102, 89
 96, 87, 101, 90, 107, 93
 93, 87, 98, 92, 117, 99
 85, 81, 89, 83, 93, 87
 93, 81, 97, 85, 102, 89
 95, 85, 99, 89, 103, 93
