 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 93, 85, 97, 87, 101, 91
 83, 79, 87, 83, 91, 86
 85, 79, 90, 83, 93, 87
 91, 83, 96, 87, 101, 91
 91, 87, 95, 89, 99, 93
 87, 77, 97, 83, 112, 86
 85, 79, 89, 83, 92, 93
 93, 83, 97, 87, 101, 91
 89, 85, 94, 89, 103, 93
 85, 79, 90, 83, 101, 86
 83, 79, 87, 83, 93, 93
 93, 83, 97, 87, 102, 98
 91, 85, 95, 89, 105, 93
 85, 79, 91, 83, 101, 86
 85, 81, 89, 89, 92, 99
 93, 83, 97, 87, 101, 91
 89, 85, 95, 89, 107, 105
 85, 79, 90, 83, 103, 86
 83, 79, 87, 83, 91, 93
 85, 79, 89, 84, 93, 87
 87, 79, 91, 83, 101, 87
 91, 85, 95, 90, 99, 101
 93, 83, 97, 87, 101, 91
 83, 79, 87, 83, 91, 86
 86, 79, 89, 83, 93, 86
 89, 83, 94, 89, 98, 92
 93, 83, 97, 87, 101, 99
 85, 79, 89, 85, 106, 101
 85, 79, 91, 83, 101, 86
 91, 85, 95, 89, 106, 99
 93, 83, 97, 87, 100, 91
 83, 79, 87, 83, 99, 86
 86, 79, 90, 83, 101, 86
 89, 85, 93, 89, 97, 92
 93, 83, 97, 87, 100, 91
 87, 79, 91, 83, 101, 86
 85, 79, 89, 83, 93, 93
 93, 83, 95, 87, 100, 90
 91, 87, 95, 89, 107, 93
 85, 79, 91, 83, 94, 87
 83, 79, 89, 83, 93, 87
 93, 83, 97, 87, 101, 91
 89, 85, 95, 89, 98, 93
 87, 77, 91, 83, 102, 93
 85, 81, 89, 83, 93, 87
 91, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 93
 85, 77, 90, 83, 93, 87
 85, 79, 87, 83, 91, 86
 92, 85, 97, 87, 101, 91
 89, 83, 93, 89, 97, 91
 92, 85, 97, 89, 102, 103
 89, 85, 94, 89, 98, 91
 85, 79, 90, 83, 101, 86
 83, 79, 87, 83, 91, 93
 91, 83, 97, 87, 107, 91
 91, 87, 95, 89, 105, 93
 85, 79, 91, 83, 101, 86
 85, 79, 89, 83, 92, 88
 92, 83, 97, 87, 101, 91
 89, 85, 93, 89, 104, 91
 85, 79, 90, 83, 93, 94
 83, 79, 87, 83, 91, 87
 93, 83, 97, 87, 109, 91
 91, 85, 94, 89, 105, 93
 85, 79, 91, 83, 94, 86
 85, 81, 89, 85, 92, 87
 89, 85, 93, 89, 105, 91
 93, 83, 97, 87, 101, 91
 83, 79, 89, 83, 92, 86
 85, 79, 91, 83, 94, 86
 89, 87, 94, 89, 98, 93
 93, 83, 97, 87, 101, 91
 83, 81, 88, 84, 92, 87
 87, 79, 91, 83, 101, 86
 89, 85, 93, 89, 97, 91
 93, 83, 97, 87, 100, 91
 83, 79, 87, 83, 93, 86
 85, 79, 90, 83, 93, 86
 91, 85, 95, 89, 99, 93
 92, 83, 97, 87, 100, 91
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 99, 86
 85, 77, 90, 83, 101, 86
 83, 79, 87, 83, 97, 85
 91, 83, 97, 87, 115, 99
 89, 83, 94, 89, 98, 93
 87, 79, 91, 83, 99, 91
 85, 79, 89, 83, 99, 87
 92, 83, 97, 87, 101, 97
 91, 86, 95, 89, 105, 93
 85, 79, 89, 83, 93, 103
 83, 79, 89, 83, 108, 86
 93, 83, 97, 87, 101, 99
 89, 85, 93, 89, 97, 91
 85, 77, 91, 83, 95, 93
 85, 79, 94, 83, 99, 87
 93, 83, 97, 87, 102, 97
 91, 86, 95, 91, 99, 101
 83, 79, 89, 83, 99, 94
 85, 79, 93, 83, 101, 86
 89, 83, 94, 89, 103, 99
 93, 83, 97, 87, 108, 99
 85, 79, 89, 83, 92, 87
 87, 79, 91, 83, 101, 87
 89, 85, 95, 89, 99, 101
 93, 83, 97, 87, 101, 91
 83, 79, 87, 83, 97, 93
 85, 79, 96, 87, 103, 95
 89, 85, 101, 95, 107, 100
 100, 89, 105, 95, 109, 99
 91, 87, 96, 91, 105, 95
 93, 85, 98, 89, 101, 97
 99, 93, 103, 97, 107, 101
 101, 89, 105, 93, 109, 97
 87, 77, 97, 83, 106, 87
 85, 79, 89, 85, 93, 95
 92, 83, 97, 87, 101, 91
 91, 86, 95, 89, 105, 93
 85, 79, 91, 83, 101, 86
 83, 79, 87, 83, 91, 95
 93, 83, 97, 87, 101, 91
 89, 83, 95, 89, 105, 91
 87, 79, 91, 83, 95, 93
 85, 79, 88, 83, 91, 87
 91, 83, 97, 87, 108, 91
 91, 85, 95, 89, 105, 93
 85, 79, 91, 83, 94, 93
 83, 79, 87, 83, 91, 87
 93, 85, 97, 87, 108, 91
 89, 85, 94, 89, 98, 92
 85, 79, 89, 83, 92, 87
 87, 79, 91, 83, 93, 86
 91, 85, 95, 89, 99, 93
 93, 83, 97, 87, 100, 91
 83, 79, 87, 83, 98, 87
 85, 79, 90, 83, 100, 86
 89, 85, 93, 89, 97, 100
 93, 83, 97, 87, 101, 95
 85, 79, 89, 84, 93, 87
 87, 79, 91, 83, 101, 85
 91, 87, 95, 91, 98, 122
 93, 83, 97, 87, 101, 90
 83, 79, 87, 83, 91, 86
 85, 79, 90, 83, 101, 86
 89, 85, 93, 89, 97, 120
 93, 83, 97, 87, 100, 91
 93, 83, 97, 87, 109, 91
 91, 85, 95, 89, 105, 93
 87, 79, 91, 83, 101, 93
 85, 81, 87, 83, 91, 87
 93, 83, 97, 87, 114, 91
 91, 85, 95, 89, 104, 99
 85, 79, 91, 83, 115, 93
 83, 79, 87, 83, 97, 91
 92, 83, 97, 87, 108, 90
 91, 85, 95, 89, 106, 97
 87, 77, 91, 83, 95, 91
 85, 79, 89, 83, 92, 87
 93, 83, 97, 87, 108, 91
 89, 85, 94, 89, 98, 92
 85, 77, 90, 83, 93, 87
 83, 79, 87, 83, 91, 87
 89, 86, 95, 89, 107, 93
 92, 83, 97, 87, 101, 99
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 101, 87
 89, 85, 95, 89, 98, 93
 93, 83, 97, 87, 101, 91
 83, 79, 87, 83, 92, 86
 85, 79, 89, 83, 101, 87
 91, 85, 95, 89, 99, 93
 91, 83, 97, 87, 100, 91
 83, 79, 89, 84, 92, 87
 87, 79, 91, 83, 95, 92
 89, 85, 93, 89, 97, 91
 93, 83, 97, 87, 100, 91
 83, 79, 87, 83, 91, 86
 85, 79, 89, 83, 93, 86
 83, 79, 87, 83, 91, 86
 85, 79, 90, 83, 99, 86
 89, 85, 94, 89, 97, 99
 92, 83, 97, 87, 100, 91
 83, 81, 89, 84, 93, 88
 86, 79, 91, 83, 95, 86
 89, 85, 95, 89, 99, 99
 93, 83, 97, 87, 109, 91
 83, 79, 87, 83, 99, 86
 85, 79, 90, 83, 105, 93
 89, 85, 93, 89, 97, 99
 93, 83, 96, 87, 101, 91
 85, 79, 89, 83, 99, 87
 87, 79, 91, 83, 94, 93
 91, 87, 95, 89, 99, 93
 92, 83, 97, 87, 100, 91
 85, 79, 89, 83, 99, 86
 83, 79, 87, 83, 91, 93
 93, 83, 97, 87, 101, 90
 89, 85, 94, 89, 103, 91
 87, 77, 91, 81, 95, 86
 83, 79, 88, 83, 92, 87
 93, 83, 97, 87, 101, 91
 91, 87, 95, 89, 105, 93
 85, 77, 89, 83, 93, 91
 83, 79, 87, 83, 91, 86
 93, 83, 96, 87, 101, 90
 89, 85, 94, 89, 98, 92
 87, 79, 89, 83, 93, 86
 85, 81, 89, 83, 97, 87
 93, 83, 97, 87, 108, 253
 91, 85, 95, 89, 99, 100
 89, 85, 93, 89, 97, 91
 91, 83, 97, 87, 100, 91
 83, 77, 87, 83, 99, 86
 85, 79, 89, 83, 93, 95
 89, 85, 95, 89, 99, 93
 93, 83, 97, 87, 101, 93
 85, 79, 89, 83, 97, 87
 87, 79, 91, 83, 95, 91
 90, 85, 94, 89, 97, 92
 92, 83, 97, 87, 109, 91
 83, 77, 87, 83, 91, 93
 85, 79, 89, 83, 93, 87
 91, 85, 95, 90, 106, 99
 92, 83, 97, 87, 107, 91
 85, 79, 89, 85, 93, 93
 87, 79, 91, 83, 94, 86
 92, 85, 97, 87, 107, 91
 89, 85, 95, 89, 104, 92
 85, 79, 89, 83, 93, 93
 83, 79, 87, 83, 91, 86
 91, 83, 97, 87, 107, 90
 91, 87, 95, 91, 105, 101
 87, 79, 91, 83, 95, 87
 83, 79, 88, 84, 91, 87
 93, 83, 97, 87, 108, 91
 91, 85, 94, 89, 98, 99
 85, 79, 90, 83, 94, 86
 83, 79, 87, 83, 97, 86
 93, 83, 97, 87, 108, 91
 91, 85, 95, 89, 99, 100
 86, 79, 90, 83, 94, 86
 85, 79, 89, 83, 99, 87
 93, 83, 97, 87, 101, 91
 89, 85, 94, 89, 97, 91
 85, 79, 89, 83, 93, 86
 83, 79, 88, 83, 98, 87
 93, 83, 97, 87, 101, 97
 91, 87, 95, 89, 99, 93
 87, 79, 91, 83, 94, 86
 85, 79, 89, 85, 100, 94
 93, 83, 97, 87, 101, 91
 91, 83, 95, 89, 104, 91
 85, 79, 91, 83, 101, 86
 83, 79, 87, 83, 92, 92
 92, 83, 97, 87, 101, 91
 91, 85, 95, 89, 107, 93
 87, 79, 91, 83, 101, 86
 85, 79, 89, 84, 91, 93
 89, 85, 95, 89, 98, 93
 93, 83, 97, 87, 101, 91
 83, 79, 87, 83, 91, 86
 85, 79, 91, 83, 95, 86
 90, 85, 95, 89, 105, 93
 93, 83, 97, 87, 108, 91
 83, 79, 88, 83, 92, 87
 87, 79, 91, 83, 95, 86
 89, 83, 94, 89, 98, 91
 91, 83, 97, 87, 100, 97
 83, 79, 87, 83, 91, 86
 85, 79, 90, 83, 101, 86
 91, 85, 95, 89, 99, 94
 92, 83, 96, 87, 100, 97
 85, 79, 88, 84, 93, 87
 87, 79, 91, 83, 101, 86
 85, 79, 90, 83, 97, 101
 83, 79, 88, 83, 91, 86
 93, 83, 97, 87, 108, 91
 89, 85, 94, 89, 105, 91
 87, 79, 91, 85, 95, 105
 85, 81, 89, 83, 116, 87
 91, 83, 97, 87, 107, 91
 91, 87, 95, 89, 105, 93
 85, 77, 89, 83, 93, 93
 83, 79, 87, 83, 91, 86
 93, 83, 97, 87, 108, 91
 89, 85, 95, 89, 105, 91
 87, 79, 91, 83, 94, 91
 85, 79, 89, 83, 99, 87
 93, 83, 97, 87, 109, 91
 91, 85, 95, 89, 105, 93
 83, 79, 87, 83, 273, 91
 85, 79, 90, 83, 93, 93
 89, 85, 94, 89, 105, 92
 93, 83, 97, 87, 107, 91
 85, 79, 87, 85, 91, 95
 87, 79, 91, 83, 94, 86
 91, 87, 95, 89, 106, 93
 93, 83, 97, 87, 108, 91
 83, 79, 87, 83, 91, 93
 85, 79, 90, 83, 93, 86
 89, 85, 95, 89, 106, 92
 92, 83, 97, 87, 108, 97
 85, 79, 89, 84, 93, 87
 87, 79, 91, 83, 95, 86
 91, 87, 95, 89, 99, 93
 91, 83, 96, 87, 100, 97
 91, 85, 95, 89, 99, 93
 93, 83, 97, 87, 107, 91
 85, 81, 89, 83, 101, 87
 87, 79, 91, 83, 95, 93
 89, 85, 94, 89, 97, 91
 93, 83, 97, 87, 107, 91
 83, 79, 87, 83, 92, 93
 85, 79, 89, 83, 93, 86
 91, 85, 95, 89, 106, 93
 93, 83, 97, 87, 108, 91
 85, 79, 89, 84, 99, 93
 87, 79, 91, 83, 101, 87
 89, 85, 95, 89, 105, 91
 92, 83, 97, 87, 108, 91
 83, 79, 87, 83, 91, 87
 85, 79, 89, 83, 93, 85
 93, 83, 97, 87, 107, 91
 91, 85, 95, 89, 99, 94
 87, 77, 91, 83, 95, 86
 85, 79, 89, 83, 99, 86
 92, 83, 96, 87, 108, 91
 89, 85, 93, 89, 97, 99
 85, 79, 89, 83, 93, 86
 83, 79, 87, 83, 98, 87
 93, 83, 97, 87, 101, 91
 91, 85, 95, 89, 98, 93
 87, 77, 93, 83, 277, 93
 85, 81, 89, 83, 99, 87
 93, 83, 97, 87, 108, 91
 89, 85, 94, 89, 97, 91
 85, 79, 89, 83, 93, 86
 83, 79, 87, 83, 97, 86
 83, 79, 89, 85, 93, 95
 87, 79, 91, 83, 95, 86
 89, 87, 95, 89, 105, 93
 93, 83, 97, 87, 108, 91
 83, 79, 87, 83, 91, 92
 85, 79, 89, 83, 93, 86
 89, 85, 93, 89, 103, 91
 91, 81, 97, 87, 101, 97
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 100, 86
 89, 85, 95, 89, 106, 93
 93, 83, 97, 87, 100, 97
 83, 79, 89, 83, 92, 86
 85, 79, 90, 83, 99, 86
 89, 85, 93, 89, 104, 91
 91, 83, 95, 87, 99, 98
 87, 77, 91, 83, 95, 86
 85, 81, 89, 84, 98, 87
 92, 83, 97, 87, 101, 97
 91, 87, 95, 89, 99, 93
 85, 77, 90, 83, 101, 87
 83, 79, 89, 83, 99, 85
 93, 83, 97, 87, 109, 91
 89, 85, 93, 89, 97, 92
 86, 77, 91, 83, 95, 87
 85, 79, 89, 83, 93, 87
 91, 83, 97, 87, 100, 91
 91, 85, 95, 89, 99, 93
 85, 79, 90, 83, 93, 86
 83, 79, 87, 83, 91, 86
 91, 83, 97, 87, 101, 91
 89, 93, 94, 97, 106, 100
 85, 79, 89, 85, 93, 93
 87, 79, 91, 83, 94, 86
 89, 85, 95, 89, 99, 93
 92, 83, 97, 87, 108, 91
 83, 79, 87, 83, 93, 91
 85, 79, 89, 87, 99, 97
 89, 85, 95, 89, 106, 93
 92, 83, 103, 89, 148, 192
 85, 79, 89, 83, 259, 89
 87, 79, 91, 89, 101, 178
 91, 85, 95, 89, 184, 95
 93, 83, 97, 87, 102, 91
 83, 79, 89, 83, 176, 87
 85, 79, 90, 83, 94, 93
 89, 85, 94, 89, 98, 91
 93, 83, 97, 87, 107, 91
 87, 77, 97, 83, 184, 95
 85, 79, 94, 83, 101, 92
 93, 87, 105, 261, 484, 496
 97, 93, 103, 245, 405, 496
 85, 79, 91, 206, 353, 495
 83, 79, 89, 201, 409, 478
 93, 83, 98, 235, 454, 482
 89, 85, 95, 253, 349, 498
 85, 77, 91, 83, 390, 352
 85, 81, 89, 83, 101, 87
 93, 83, 97, 87, 101, 91
 91, 87, 95, 89, 105, 93
 85, 79, 89, 83, 92, 93
 83, 79, 87, 83, 91, 87
 93, 83, 97, 87, 107, 91
 90, 85, 95, 89, 105, 92
 89, 85, 95, 89, 99, 101
 91, 83, 96, 87, 100, 92
 85, 79, 89, 84, 99, 88
 87, 79, 91, 83, 101, 86
 89, 83, 94, 89, 97, 105
 92, 83, 103, 87, 120, 103
 83, 79, 87, 83, 99, 86
 87, 79, 91, 83, 105, 86
 91, 85, 95, 89, 107, 98
 93, 83, 97, 87, 100, 97
 85, 79, 87, 83, 93, 87
 87, 79, 91, 83, 105, 85
 90, 85, 100, 89, 115, 103
 91, 83, 96, 87, 100, 91
 83, 79, 87, 83, 99, 87
 85, 79, 90, 83, 101, 87
 93, 83, 103, 87, 109, 97
 91, 87, 94, 91, 99, 101
 87, 79, 91, 83, 94, 86
 85, 79, 89, 83, 99, 87
 92, 83, 97, 87, 100, 99
 89, 85, 93, 89, 97, 91
 85, 77, 89, 83, 101, 87
 83, 79, 88, 83, 99, 86
 91, 83, 96, 87, 100, 97
 91, 87, 95, 89, 98, 93
 87, 79, 91, 83, 101, 93
 85, 79, 89, 83, 99, 87
 93, 85, 97, 87, 102, 91
 89, 85, 93, 89, 98, 93
 85, 77, 90, 83, 99, 86
 83, 79, 87, 83, 91, 93
 85, 79, 91, 83, 93, 87
 83, 79, 87, 83, 97, 86
 92, 85, 97, 87, 108, 91
 89, 85, 93, 89, 98, 91
 87, 79, 91, 83, 94, 86
 83, 79, 89, 83, 99, 87
 93, 83, 103, 87, 111, 99
 91, 85, 95, 89, 99, 100
 85, 79, 89, 83, 93, 87
 83, 79, 89, 83, 99, 86
 93, 83, 97, 87, 107, 97
 89, 83, 94, 89, 97, 99
 87, 79, 91, 83, 95, 87
 85, 79, 89, 83, 101, 87
 92, 83, 96, 87, 100, 97
 91, 87, 94, 89, 99, 93
 83, 79, 87, 83, 91, 87
 85, 79, 90, 83, 94, 86
 89, 85, 93, 89, 97, 91
 91, 83, 96, 87, 100, 91
 85, 79, 89, 85, 110, 95
 87, 79, 91, 83, 94, 93
 91, 85, 95, 89, 98, 93
 93, 83, 97, 87, 100, 91
 83, 79, 87, 83, 92, 86
 85, 79, 90, 83, 93, 86
 89, 85, 93, 89, 97, 91
 92, 85, 97, 87, 107, 91
 83, 79, 89, 83, 92, 93
 87, 79, 91, 83, 95, 86
 91, 85, 95, 89, 106, 93
 93, 83, 97, 87, 107, 91
 93, 83, 97, 87, 101, 99
 89, 85, 94, 89, 98, 91
 85, 79, 90, 83, 99, 86
 83, 79, 87, 83, 98, 87
 93, 83, 97, 87, 101, 97
 91, 85, 95, 89, 99, 93
 87, 79, 91, 83, 94, 86
 85, 79, 89, 83, 93, 88
 91, 83, 97, 87, 101, 91
 89, 85, 94, 89, 97, 91
 85, 77, 90, 83, 93, 86
 83, 79, 87, 83, 91, 87
 93, 83, 97, 87, 109, 91
 91, 87, 95, 89, 99, 93
 87, 79, 91, 83, 95, 86
 83, 79, 89, 83, 93, 87
 89, 85, 94, 89, 108, 91
 93, 83, 97, 87, 102, 96
 83, 79, 89, 83, 92, 87
 85, 79, 89, 83, 93, 87
 89, 86, 95, 89, 98, 93
 93, 83, 97, 87, 101, 91
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 101, 86
 89, 85, 93, 89, 97, 92
 92, 83, 96, 87, 100, 91
 83, 79, 87, 83, 99, 87
 85, 79, 89, 83, 93, 86
 91, 85, 95, 90, 98, 101
 91, 83, 97, 87, 100, 91
 83, 81, 88, 84, 93, 88
 87, 79, 91, 83, 94, 86
 89, 85, 95, 89, 105, 92
 92, 83, 97, 87, 100, 90
 83, 79, 87, 83, 93, 87
 86, 79, 90, 83, 93, 86
 89, 87, 95, 89, 99, 93
 93, 83, 97, 87, 100, 91
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 94, 86
 89, 85, 94, 89, 98, 92
 93, 83, 97, 87, 101, 91
 83, 79, 87, 83, 91, 86
 85, 79, 89, 83, 93, 85
 91, 86, 95, 89, 99, 94
 91, 83, 96, 87, 100, 91
 85, 79, 88, 83, 91, 87
 87, 79, 91, 83, 95, 86
 93, 83, 97, 87, 101, 91
 89, 85, 93, 89, 97, 92
 85, 79, 90, 83, 93, 85
 83, 79, 87, 83, 92, 85
 91, 83, 97, 87, 101, 91
 91, 85, 94, 89, 99, 93
 85, 79, 91, 83, 94, 86
 85, 81, 89, 83, 93, 87
 91, 83, 96, 87, 100, 91
 89, 85, 94, 89, 98, 92
 85, 79, 90, 83, 93, 86
 83, 79, 87, 83, 91, 86
 93, 83, 97, 87, 101, 91
 91, 87, 95, 89, 105, 93
 87, 77, 91, 83, 95, 86
 83, 81, 88, 83, 92, 87
 83, 79, 87, 83, 91, 87
 85, 79, 89, 83, 93, 87
 90, 85, 94, 89, 98, 93
 93, 83, 97, 87, 101, 90
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 95, 87
 89, 87, 95, 89, 99, 93
 93, 83, 97, 87, 101, 91
 83, 77, 87, 83, 91, 86
 85, 79, 90, 83, 93, 85
 91, 83, 95, 89, 104, 91
 93, 83, 97, 87, 101, 91
 85, 81, 89, 83, 93, 87
 87, 79, 91, 83, 95, 87
 91, 85, 95, 89, 99, 93
 93, 83, 97, 87, 116, 97
 85, 79, 97, 83, 123, 86
 83, 79, 88, 83, 99, 86
 93, 83, 97, 87, 107, 90
 89, 85, 94, 89, 97, 99
 85, 77, 91, 83, 95, 86
 85, 81, 89, 83, 99, 87
 93, 83, 97, 87, 101, 113
 89, 85, 95, 89, 99, 97
 85, 79, 90, 83, 98, 86
 83, 79, 87, 83, 91, 93
 93, 83, 97, 87, 101, 97
 89, 83, 94, 89, 98, 101
 87, 79, 91, 83, 94, 86
 85, 81, 89, 83, 99, 88
 91, 83, 97, 87, 100, 98
 91, 87, 95, 89, 98, 93
 91, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 93
 87, 79, 91, 83, 95, 87
 85, 79, 89, 83, 92, 87
 93, 83, 97, 87, 100, 91
 89, 85, 93, 89, 97, 91
 85, 79, 91, 83, 101, 93
 83, 79, 89, 83, 99, 87
 91, 83, 97, 87, 101, 91
 91, 87, 93, 90, 97, 94
 87, 77, 91, 83, 95, 86
 85, 81, 89, 83, 94, 87
 93, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 92
 85, 79, 91, 83, 94, 87
 83, 79, 87, 83, 91, 87
 89, 87, 94, 89, 98, 93
 93, 83, 97, 87, 101, 91
 85, 79, 89, 83, 92, 87
 85, 79, 90, 83, 95, 87
 89, 85, 93, 89, 97, 91
 93, 83, 97, 87, 102, 90
 83, 79, 87, 83, 91, 87
 85, 79, 90, 83, 94, 86
 91, 85, 95, 89, 99, 93
 92, 83, 97, 87, 100, 91
 83, 79, 89, 83, 92, 87
 87, 79, 91, 83, 95, 87
 91, 85, 94, 89, 98, 91
 92, 83, 97, 87, 102, 91
 83, 79, 87, 83, 91, 86
 85, 79, 91, 83, 94, 87
 87, 77, 91, 83, 95, 86
 85, 81, 89, 83, 93, 87
 93, 83, 97, 87, 109, 91
 89, 86, 95, 89, 99, 94
 85, 79, 89, 83, 93, 86
 83, 79, 87, 83, 92, 86
 92, 83, 97, 87, 100, 97
 90, 85, 101, 89, 182, 99
 87, 79, 91, 83, 94, 86
 85, 79, 89, 83, 92, 87
 92, 85, 97, 87, 107, 91
 91, 85, 95, 89, 106, 99
 85, 79, 89, 83, 93, 86
 83, 79, 87, 83, 98, 86
 93, 83, 96, 87, 101, 91
 89, 85, 93, 89, 97, 91
 83, 81, 89, 83, 92, 87
 87, 79, 91, 83, 94, 86
 91, 85, 95, 89, 99, 93
 93, 83, 97, 87, 100, 91
 83, 79, 87, 83, 91, 86
 85, 79, 89, 83, 93, 86
 89, 85, 93, 89, 97, 91
 93, 83, 97, 87, 100, 91
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 94, 85
 91, 87, 95, 89, 99, 93
 92, 83, 97, 87, 100, 91
 83, 77, 87, 83, 92, 86
 86, 79, 91, 83, 95, 87
 89, 85, 94, 89, 102, 91
 92, 83, 97, 87, 100, 91
 93, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 93
 87, 79, 91, 83, 94, 86
 85, 81, 89, 83, 92, 87
 93, 83, 97, 87, 109, 91
 89, 85, 93, 89, 98, 92
 85, 79, 90, 83, 94, 86
 83, 79, 87, 83, 91, 86
 91, 83, 97, 87, 101, 91
 91, 85, 95, 89, 98, 93
 87, 79, 91, 83, 95, 87
 85, 81, 89, 84, 95, 87
 93, 83, 97, 87, 101, 91
 89, 85, 94, 89, 106, 91
 85, 77, 89, 83, 93, 87
 83, 79, 87, 83, 93, 85
 89, 85, 94, 89, 98, 93
 93, 83, 97, 87, 100, 91
 83, 79, 89, 83, 92, 87
 87, 79, 91, 83, 94, 86
 89, 85, 94, 89, 97, 92
 91, 83, 96, 87, 101, 91
 83, 77, 87, 83, 92, 86
 85, 79, 90, 83, 93, 86
 90, 85, 95, 89, 98, 93
 92, 83, 97, 87, 101, 91
 85, 81, 89, 83, 92, 87
 87, 79, 91, 83, 101, 86
 89, 85, 93, 89, 98, 91
 91, 83, 97, 87, 100, 91
 83, 79, 87, 83, 91, 86
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 94, 86
 85, 81, 89, 83, 93, 87
 93, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 93
 85, 79, 90, 83, 93, 86
 83, 79, 87, 83, 91, 87
 93, 83, 97, 87, 101, 91
 89, 85, 94, 89, 97, 92
 87, 79, 91, 83, 94, 86
 85, 81, 88, 83, 92, 88
 92, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 93
 85, 77, 90, 83, 100, 86
 83, 79, 87, 83, 92, 86
 92, 83, 97, 87, 101, 91
 89, 85, 94, 89, 97, 92
 85, 79, 89, 84, 93, 87
 87, 79, 91, 83, 95, 86
 91, 85, 95, 89, 105, 93
 93, 83, 97, 87, 100, 90
 83, 79, 87, 83, 91, 87
 85, 79, 90, 83, 93, 86
 89, 85, 93, 89, 98, 93
 93, 83, 97, 87, 100, 91
 85, 79, 89, 84, 93, 87
 87, 79, 91, 83, 94, 93
 91, 85, 95, 89, 106, 93
 91, 83, 97, 87, 108, 91
 83, 77, 87, 83, 99, 86
 87, 87, 97, 89, 121, 99
 97, 93, 102, 97, 106, 99
 100, 91, 104, 95, 108, 98
 89, 85, 96, 89, 105, 91
 92, 83, 97, 87, 101, 99
 83, 79, 87, 83, 91, 86
 85, 79, 90, 83, 99, 86
 89, 85, 95, 89, 105, 97
 91, 83, 96, 87, 100, 97
 83, 81, 89, 84, 101, 93
 87, 79, 90, 83, 93, 86
 89, 85, 94, 89, 105, 91
 91, 83, 96, 87, 101, 97
 83, 79, 87, 83, 91, 86
 85, 79, 90, 83, 97, 86
 91, 85, 95, 89, 105, 93
 93, 83, 97, 87, 100, 98
 83, 81, 89, 85, 93, 87
 87, 79, 91, 83, 101, 86
 91, 83, 97, 87, 109, 90
 89, 85, 94, 89, 98, 99
 85, 79, 89, 83, 93, 105
 83, 79, 92, 83, 113, 86
 91, 83, 97, 87, 101, 91
 91, 87, 95, 90, 100, 99
 85, 77, 91, 83, 95, 86
 85, 81, 89, 83, 99, 87
 93, 83, 97, 87, 101, 98
 89, 85, 93, 89, 98, 91
 85, 77, 90, 83, 99, 87
 83, 79, 87, 83, 99, 86
 92, 83, 97, 87, 101, 97
 91, 87, 95, 89, 98, 93
 87, 77, 91, 83, 94, 87
 85, 79, 89, 84, 93, 87
 83, 79, 87, 83, 92, 86
 85, 79, 89, 83, 93, 86
 89, 85, 93, 89, 97, 92
 93, 81, 97, 87, 100, 91
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 94, 86
 89, 85, 95, 89, 99, 93
 93, 83, 97, 87, 101, 91
 83, 77, 87, 83, 91, 86
 85, 79, 89, 83, 93, 86
 89, 85, 93, 89, 98, 91
 91, 83, 96, 87, 101, 91
 85, 79, 89, 83, 93, 87
 87, 79, 91, 83, 94, 86
 91, 85, 95, 89, 99, 93
 93, 83, 97, 87, 109, 91
 85, 77, 90, 83, 93, 86
 83, 79, 87, 83, 91, 87
 93, 83, 97, 87, 101, 91
 89, 85, 94, 89, 97, 93
 85, 79, 90, 83, 95, 86
 85, 81, 89, 83, 92, 87
 92, 83, 97, 87, 101, 91
 91, 85, 95, 89, 99, 93
 85, 79, 90, 83, 93, 86
 83, 79, 87, 83, 93, 86
 92, 83, 97, 87, 101, 91
 89, 85, 94, 89, 97, 91
 87, 79, 91, 83, 95, 86
 85, 79, 89, 83, 93, 87
 91, 83, 97, 87, 101, 91
 91, 87, 95, 89, 99, 93
 85, 79, 89, 83, 93, 86
 83, 79, 87, 83, 91, 86
 92, 83, 97, 87, 100, 90
 89, 85, 94, 89, 97, 91
 87, 77, 89, 83, 94, 86
 83, 81, 88, 83, 93, 87
 92, 83, 97, 87, 101, 90
 91, 87, 95, 89, 99, 93
 85, 79, 90, 83, 94, 86
 83, 79, 88, 83, 99, 87
 93, 83, 97, 87, 108, 95
 89, 83, 93, 89, 98, 99
 85, 79, 91, 83, 94, 86
 85, 79, 89, 84, 99, 87
 92, 83, 97, 87, 108, 91
 91, 87, 95, 89, 99, 93
 83, 79, 87, 83, 99, 86
 85, 79, 89, 83, 93, 86
 89, 85, 93, 89, 98, 91
 92, 83, 96, 87, 100, 91
