 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 99, 94
 93, 85, 99, 89, 286, 99
 91, 87, 95, 90, 111, 93
 87, 81, 91, 84, 109, 88
 83, 79, 89, 85, 93, 87
 93, 85, 97, 89, 103, 91
 91, 87, 96, 91, 100, 94
 87, 79, 93, 84, 95, 87
 85, 81, 91, 85, 101, 89
 93, 85, 98, 89, 102, 91
 91, 87, 95, 90, 99, 93
 87, 81, 91, 85, 94, 87
 85, 79, 89, 85, 93, 87
 93, 85, 98, 89, 102, 91
 91, 87, 95, 91, 99, 95
 87, 81, 93, 85, 96, 87
 87, 81, 91, 85, 107, 89
 91, 87, 95, 90, 105, 93
 93, 83, 98, 89, 102, 92
 85, 79, 89, 83, 93, 88
 87, 81, 91, 85, 95, 87
 93, 87, 96, 91, 99, 95
 93, 83, 97, 89, 101, 91
 85, 81, 91, 85, 99, 89
 87, 81, 93, 85, 95, 87
 91, 87, 95, 90, 99, 93
 93, 85, 99, 89, 102, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 91, 87, 95, 91, 100, 95
 93, 85, 97, 89, 101, 91
 85, 81, 91, 85, 99, 95
 87, 79, 91, 85, 95, 87
 87, 79, 91, 84, 95, 87
 85, 81, 89, 85, 99, 87
 93, 85, 99, 89, 102, 99
 91, 87, 95, 90, 99, 94
 87, 81, 93, 85, 108, 87
 85, 81, 89, 85, 101, 88
 93, 85, 99, 89, 110, 100
 93, 87, 96, 91, 100, 95
 87, 81, 92, 84, 111, 87
 85, 81, 89, 85, 101, 87
 93, 85, 97, 89, 102, 99
 91, 87, 95, 91, 98, 93
 88, 81, 93, 85, 96, 87
 85, 81, 91, 85, 94, 89
 93, 85, 99, 89, 102, 91
 91, 87, 97, 91, 109, 95
 85, 79, 89, 84, 93, 87
 87, 81, 91, 85, 95, 87
 91, 85, 95, 89, 107, 94
 93, 83, 98, 89, 102, 91
 85, 81, 91, 85, 94, 88
 87, 81, 93, 85, 102, 95
 93, 87, 97, 91, 106, 95
 93, 85, 98, 89, 109, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 91, 87, 95, 90, 105, 93
 94, 85, 99, 89, 109, 92
 85, 81, 91, 85, 94, 89
 87, 81, 93, 85, 96, 87
 91, 87, 97, 91, 107, 95
 94, 85, 99, 89, 102, 91
 91, 87, 96, 91, 99, 95
 93, 85, 99, 89, 110, 91
 85, 81, 89, 85, 94, 89
 87, 79, 93, 85, 96, 87
 91, 87, 95, 90, 99, 93
 93, 83, 98, 89, 103, 91
 85, 81, 89, 85, 93, 95
 87, 79, 91, 83, 95, 87
 92, 89, 97, 91, 100, 95
 93, 85, 99, 89, 102, 91
 85, 81, 91, 85, 100, 88
 87, 81, 91, 85, 96, 88
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 88
 87, 79, 91, 85, 95, 87
 93, 85, 97, 89, 102, 91
 91, 87, 97, 91, 100, 95
 87, 79, 91, 85, 96, 88
 85, 81, 91, 85, 100, 89
 93, 85, 99, 89, 102, 99
 91, 87, 96, 90, 99, 93
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 93, 88
 93, 85, 99, 89, 102, 91
 91, 87, 97, 91, 100, 95
 89, 81, 93, 85, 96, 87
 87, 81, 91, 85, 94, 88
 93, 85, 99, 89, 102, 91
 91, 85, 96, 90, 100, 93
 87, 79, 92, 85, 95, 87
 85, 81, 89, 85, 93, 88
 85, 81, 91, 85, 99, 89
 88, 79, 93, 83, 95, 87
 92, 87, 97, 91, 100, 95
 93, 85, 99, 89, 102, 92
 85, 79, 89, 85, 99, 87
 87, 81, 91, 85, 95, 95
 91, 87, 95, 91, 99, 93
 93, 85, 99, 89, 109, 93
 86, 81, 91, 85, 100, 88
 87, 79, 93, 85, 96, 95
 93, 87, 97, 91, 100, 95
 93, 85, 99, 89, 109, 91
 85, 79, 89, 85, 100, 99
 87, 79, 91, 84, 95, 95
 91, 87, 95, 91, 99, 103
 93, 83, 99, 89, 117, 91
 89, 79, 93, 83, 103, 87
 85, 81, 89, 85, 93, 97
 93, 85, 97, 89, 101, 91
 91, 87, 97, 91, 106, 95
 87, 79, 91, 84, 101, 87
 83, 81, 89, 85, 93, 93
 93, 85, 99, 89, 102, 91
 91, 85, 95, 91, 99, 101
 87, 81, 91, 85, 95, 94
 85, 81, 89, 85, 93, 89
 93, 83, 98, 89, 107, 99
 93, 87, 97, 91, 107, 95
 87, 79, 91, 85, 95, 95
 85, 81, 89, 83, 93, 87
 93, 85, 99, 89, 107, 91
 91, 86, 95, 90, 105, 97
 93, 85, 97, 89, 102, 99
 91, 87, 95, 90, 99, 93
 87, 81, 91, 84, 99, 87
 83, 81, 89, 85, 93, 87
 93, 85, 98, 89, 102, 91
 92, 87, 97, 91, 101, 95
 87, 79, 92, 83, 96, 87
 85, 81, 91, 85, 94, 89
 93, 83, 99, 89, 102, 91
 91, 87, 95, 90, 99, 93
 87, 81, 91, 85, 95, 88
 85, 79, 89, 85, 105, 95
 93, 85, 97, 89, 102, 91
 92, 87, 97, 91, 107, 102
 87, 81, 93, 85, 103, 87
 85, 81, 91, 85, 93, 95
 91, 85, 95, 90, 98, 93
 93, 85, 99, 88, 115, 91
 85, 81, 89, 85, 100, 87
 87, 81, 91, 85, 95, 94
 91, 87, 97, 91, 100, 95
 94, 83, 99, 89, 109, 99
 85, 81, 89, 85, 101, 89
 87, 79, 91, 83, 95, 87
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 94, 87
 91, 87, 96, 91, 103, 94
 93, 85, 97, 89, 102, 91
 85, 81, 91, 85, 95, 88
 89, 81, 93, 85, 96, 87
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 93, 87
 93, 83, 99, 89, 103, 92
 91, 87, 95, 91, 99, 93
 89, 79, 93, 84, 97, 87
 85, 81, 91, 85, 101, 88
 93, 85, 99, 89, 109, 91
 91, 87, 96, 91, 107, 95
 87, 80, 91, 84, 95, 87
 85, 79, 89, 83, 93, 87
 93, 85, 99, 89, 109, 91
 91, 85, 95, 89, 105, 93
 87, 81, 93, 85, 95, 93
 85, 81, 91, 85, 93, 89
 93, 85, 98, 89, 108, 91
 92, 87, 97, 91, 100, 101
 85, 81, 89, 85, 93, 87
 87, 79, 91, 83, 101, 87
 91, 87, 95, 90, 107, 93
 94, 85, 99, 89, 102, 91
 87, 81, 91, 85, 94, 88
 87, 79, 92, 85, 96, 87
 92, 87, 97, 91, 100, 95
 93, 85, 99, 89, 102, 92
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 96, 87
 91, 85, 95, 90, 100, 95
 95, 85, 99, 89, 102, 91
 85, 79, 90, 85, 95, 97
 89, 81, 93, 85, 119, 88
 92, 89, 97, 98, 111, 405
 94, 85, 99, 96, 438, 103
 85, 81, 90, 89, 102, 140
 87, 79, 91, 85, 104, 88
 91, 87, 95, 90, 109, 93
 93, 85, 98, 89, 102, 99
 86, 81, 91, 85, 94, 89
 89, 79, 93, 85, 101, 87
 93, 87, 97, 91, 107, 103
 94, 91, 106, 96, 117, 113
 93, 81, 97, 256, 356, 496
 87, 81, 94, 189, 387, 496
 91, 87, 103, 203, 405, 494
 93, 85, 99, 235, 407, 498
 85, 81, 91, 234, 423, 496
 87, 83, 98, 248, 442, 497
 91, 87, 103, 98, 452, 496
 93, 85, 100, 89, 184, 103
 87, 81, 91, 84, 103, 87
 85, 81, 89, 85, 99, 87
 93, 85, 99, 89, 111, 91
 91, 87, 95, 91, 99, 101
 87, 79, 92, 83, 96, 87
 85, 81, 91, 85, 103, 89
 94, 85, 99, 89, 109, 92
 91, 87, 97, 91, 107, 101
 87, 79, 91, 83, 95, 87
 85, 81, 89, 85, 101, 87
 93, 83, 99, 89, 107, 99
 91, 87, 95, 91, 107, 101
 87, 81, 91, 85, 95, 87
 85, 81, 91, 85, 99, 88
 93, 85, 99, 89, 102, 99
 91, 87, 97, 91, 111, 101
 91, 87, 96, 90, 99, 93
 93, 85, 97, 89, 110, 91
 85, 79, 89, 85, 93, 95
 87, 79, 91, 85, 95, 95
 91, 87, 99, 92, 107, 102
 93, 85, 99, 89, 111, 91
 85, 81, 90, 85, 101, 88
 87, 81, 93, 85, 96, 95
 91, 87, 95, 90, 99, 93
 95, 85, 99, 89, 109, 92
 85, 81, 89, 85, 93, 95
 87, 79, 91, 85, 94, 91
 93, 87, 97, 91, 107, 94
 93, 85, 98, 89, 111, 92
 86, 81, 91, 85, 106, 97
 87, 79, 93, 85, 96, 93
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 107, 93
 87, 79, 91, 85, 95, 95
 85, 81, 89, 85, 93, 87
 93, 85, 99, 89, 109, 91
 91, 87, 97, 91, 108, 94
 87, 81, 93, 85, 96, 93
 85, 81, 91, 85, 94, 97
 93, 85, 99, 89, 116, 92
 91, 85, 95, 91, 107, 93
 87, 81, 91, 87, 101, 95
 85, 79, 89, 84, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 96, 91, 107, 95
 87, 79, 91, 85, 95, 93
 85, 81, 91, 85, 93, 89
 87, 81, 93, 85, 107, 87
 85, 81, 89, 85, 101, 89
 93, 85, 98, 89, 102, 103
 91, 87, 95, 91, 101, 95
 87, 81, 91, 85, 101, 87
 85, 81, 89, 85, 93, 88
 93, 85, 97, 89, 101, 91
 91, 87, 96, 90, 99, 93
 87, 81, 93, 85, 95, 87
 85, 81, 91, 85, 94, 89
 93, 85, 99, 89, 103, 105
 92, 87, 97, 91, 109, 101
 87, 79, 91, 85, 95, 95
 85, 79, 89, 85, 93, 95
 93, 85, 97, 89, 102, 91
 91, 85, 95, 90, 106, 94
 85, 81, 91, 85, 94, 89
 89, 79, 93, 85, 96, 87
 91, 89, 97, 91, 106, 95
 93, 85, 98, 89, 109, 92
 85, 81, 89, 85, 93, 87
 87, 79, 92, 85, 95, 88
 91, 87, 95, 91, 99, 93
 95, 85, 99, 89, 102, 91
 85, 81, 91, 85, 94, 88
 87, 79, 91, 85, 95, 88
 93, 87, 97, 91, 100, 95
 95, 83, 99, 89, 102, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 84, 95, 87
 91, 85, 96, 96, 107, 251
 93, 85, 98, 89, 102, 99
 93, 83, 98, 89, 102, 92
 91, 87, 97, 91, 108, 95
 87, 79, 93, 85, 102, 93
 85, 81, 89, 85, 94, 89
 93, 83, 97, 89, 102, 91
 91, 87, 97, 91, 108, 101
 87, 81, 91, 85, 103, 93
 83, 79, 89, 85, 92, 87
 94, 85, 99, 89, 103, 91
 91, 87, 96, 91, 107, 95
 87, 81, 92, 85, 96, 93
 85, 81, 91, 85, 94, 89
 94, 85, 99, 89, 109, 93
 91, 86, 95, 90, 107, 93
 87, 79, 91, 85, 101, 95
 85, 79, 89, 83, 93, 87
 91, 87, 97, 91, 258, 95
 93, 85, 99, 89, 109, 99
 85, 81, 89, 85, 93, 89
 89, 79, 93, 85, 95, 87
 91, 87, 95, 90, 107, 93
 93, 85, 99, 89, 102, 91
 85, 81, 89, 84, 93, 87
 85, 81, 91, 85, 95, 87
 91, 87, 95, 91, 100, 95
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 89
 87, 79, 93, 83, 105, 93
 91, 85, 95, 91, 107, 93
 95, 85, 99, 89, 102, 99
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 103, 95
 93, 85, 99, 89, 109, 91
 91, 87, 95, 91, 100, 101
 89, 81, 93, 85, 95, 87
 85, 81, 90, 85, 100, 88
 93, 85, 99, 95, 109, 99
 91, 85, 95, 90, 99, 93
 87, 81, 92, 85, 95, 87
 85, 79, 89, 85, 99, 88
 93, 83, 97, 89, 101, 99
 91, 87, 95, 91, 100, 95
 87, 79, 92, 84, 106, 87
 85, 81, 91, 85, 101, 89
 93, 85, 99, 89, 102, 91
 91, 85, 95, 91, 99, 93
 87, 79, 91, 85, 101, 87
 83, 81, 89, 85, 93, 87
 91, 87, 95, 91, 100, 95
 93, 85, 98, 89, 109, 92
 85, 81, 91, 85, 100, 89
 87, 79, 92, 85, 99, 87
 91, 87, 95, 90, 99, 93
 93, 85, 99, 89, 115, 106
 85, 79, 89, 84, 103, 87
 87, 81, 91, 85, 96, 99
 93, 88, 97, 91, 100, 95
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 100, 89
 87, 79, 91, 85, 95, 95
 91, 87, 95, 90, 99, 94
 93, 85, 99, 89, 109, 92
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 95, 87
 88, 81, 93, 85, 96, 87
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 100, 95
 87, 79, 91, 83, 99, 87
 85, 81, 89, 85, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 99, 93
 87, 81, 92, 85, 95, 88
 85, 81, 89, 85, 94, 95
 93, 85, 99, 89, 102, 92
 91, 87, 97, 91, 107, 95
 87, 81, 91, 85, 103, 101
 85, 81, 89, 85, 93, 87
 93, 85, 97, 89, 101, 91
 91, 87, 95, 91, 104, 93
 85, 81, 91, 85, 93, 89
 87, 81, 93, 85, 96, 88
 91, 87, 96, 91, 102, 95
 93, 85, 99, 89, 110, 91
 85, 81, 87, 85, 93, 95
 87, 81, 91, 85, 104, 88
 91, 86, 95, 90, 106, 93
 94, 85, 99, 89, 116, 100
 85, 81, 90, 85, 94, 95
 87, 81, 91, 85, 95, 87
 93, 87, 97, 91, 111, 95
 93, 85, 99, 89, 109, 91
 85, 81, 89, 85, 95, 95
 87, 79, 91, 85, 95, 88
 91, 87, 95, 90, 106, 93
 94, 85, 99, 89, 109, 97
 91, 87, 95, 91, 99, 101
 93, 85, 99, 89, 103, 91
 85, 79, 89, 84, 99, 87
 85, 81, 91, 89, 103, 95
 91, 87, 97, 91, 107, 101
 93, 85, 99, 89, 102, 92
 87, 81, 91, 85, 101, 89
 89, 79, 93, 85, 102, 88
 91, 87, 95, 91, 99, 102
 93, 85, 97, 89, 102, 92
 85, 79, 89, 84, 98, 87
 87, 81, 91, 85, 95, 87
 93, 89, 96, 91, 99, 96
 93, 83, 99, 89, 117, 91
 85, 81, 91, 85, 101, 89
 87, 79, 92, 85, 96, 88
 93, 85, 97, 89, 102, 92
 91, 87, 95, 90, 105, 93
 87, 81, 91, 85, 95, 95
 85, 81, 89, 89, 93, 95
 93, 85, 98, 89, 102, 91
 91, 87, 97, 91, 107, 277
 89, 81, 93, 85, 95, 93
 85, 81, 90, 85, 99, 88
 93, 85, 99, 89, 102, 92
 91, 87, 95, 91, 99, 93
 87, 81, 91, 85, 94, 87
 85, 81, 89, 85, 94, 88
 93, 85, 97, 89, 102, 91
 93, 87, 97, 91, 101, 95
 87, 81, 91, 85, 95, 88
 85, 81, 89, 85, 93, 88
 85, 81, 93, 84, 101, 87
 87, 81, 91, 85, 95, 95
 91, 85, 95, 89, 99, 93
 93, 85, 99, 89, 120, 91
 85, 81, 91, 85, 101, 89
 87, 79, 91, 83, 95, 93
 91, 88, 95, 91, 100, 95
 93, 85, 97, 89, 102, 91
 85, 81, 89, 85, 93, 91
 87, 79, 91, 85, 95, 87
 91, 87, 95, 91, 107, 93
 94, 85, 99, 89, 109, 92
 85, 81, 91, 85, 94, 88
 89, 81, 93, 85, 95, 87
 91, 87, 97, 91, 107, 95
 95, 85, 99, 89, 109, 98
 87, 81, 91, 85, 95, 87
 85, 81, 89, 84, 93, 87
 93, 83, 99, 89, 109, 91
 91, 85, 95, 91, 99, 100
 87, 81, 93, 85, 96, 87
 85, 81, 91, 85, 108, 89
 93, 85, 99, 89, 103, 92
 93, 87, 97, 91, 101, 95
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 99, 94
 87, 79, 92, 83, 95, 87
 87, 81, 91, 85, 94, 89
 93, 85, 99, 89, 102, 91
 93, 87, 97, 91, 100, 94
 87, 81, 92, 85, 103, 87
 85, 81, 89, 85, 93, 93
 93, 85, 97, 89, 103, 91
 91, 87, 95, 91, 105, 93
 87, 81, 92, 85, 101, 88
 85, 81, 91, 85, 94, 96
 93, 85, 99, 89, 102, 91
 91, 87, 96, 91, 107, 95
 87, 81, 91, 84, 101, 93
 85, 79, 89, 84, 101, 87
 93, 85, 98, 89, 102, 91
 91, 87, 95, 91, 105, 94
 87, 81, 91, 85, 95, 93
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 108, 91
 91, 87, 96, 91, 107, 95
 85, 80, 89, 84, 92, 87
 87, 81, 91, 85, 95, 87
 91, 87, 95, 90, 105, 94
 93, 83, 99, 89, 109, 91
 86, 81, 91, 85, 95, 89
 89, 79, 93, 85, 113, 87
 91, 87, 97, 91, 109, 103
 93, 85, 98, 89, 110, 91
 85, 79, 89, 85, 93, 95
 87, 81, 91, 85, 95, 87
 91, 87, 95, 91, 257, 93
 94, 85, 103, 89, 111, 91
 85, 81, 91, 85, 97, 97
 87, 79, 91, 85, 95, 87
 93, 87, 97, 91, 111, 95
 93, 85, 98, 89, 109, 92
 93, 85, 99, 89, 109, 91
 91, 87, 95, 90, 99, 94
 87, 81, 91, 85, 99, 87
 85, 79, 89, 85, 97, 88
 93, 85, 99, 89, 102, 93
 91, 87, 95, 91, 101, 95
 87, 81, 93, 84, 95, 87
 85, 81, 89, 85, 93, 89
 93, 85, 99, 89, 102, 92
 91, 87, 95, 91, 107, 93
 87, 79, 91, 85, 95, 87
 83, 81, 89, 85, 92, 87
 93, 85, 99, 89, 110, 91
 91, 87, 96, 91, 100, 95
 87, 81, 92, 85, 95, 87
 85, 81, 90, 85, 94, 88
 91, 87, 95, 90, 99, 93
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 87
 87, 79, 91, 83, 103, 87
 91, 89, 95, 91, 101, 94
 93, 85, 97, 89, 102, 91
 85, 81, 89, 85, 93, 89
 89, 79, 93, 85, 103, 87
 91, 87, 95, 91, 99, 100
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 101, 87
 93, 87, 97, 91, 100, 101
 93, 85, 97, 89, 102, 91
 87, 81, 91, 86, 107, 164
 88, 81, 92, 85, 104, 88
 85, 81, 89, 87, 93, 101
 87, 81, 93, 85, 105, 95
 93, 87, 97, 91, 100, 95
 93, 85, 98, 89, 109, 91
 85, 79, 89, 85, 93, 87
 87, 81, 91, 85, 95, 88
 91, 85, 95, 89, 99, 93
 93, 85, 97, 89, 105, 91
 86, 81, 91, 85, 94, 89
 87, 79, 91, 85, 95, 87
 92, 85, 97, 91, 108, 95
 93, 85, 97, 89, 102, 99
 85, 79, 89, 84, 94, 88
 87, 79, 91, 85, 103, 94
 91, 85, 95, 90, 106, 93
 93, 83, 97, 89, 102, 99
 87, 81, 93, 85, 96, 87
 85, 81, 91, 85, 94, 89
 93, 85, 98, 89, 111, 93
 91, 87, 96, 91, 100, 101
 87, 79, 91, 85, 95, 87
 85, 81, 89, 85, 99, 87
 93, 85, 98, 89, 111, 91
 91, 87, 95, 90, 99, 93
 87, 81, 91, 85, 95, 87
 85, 81, 90, 85, 94, 89
 93, 85, 99, 91, 109, 100
 92, 87, 97, 91, 100, 95
 87, 81, 91, 85, 95, 87
 85, 79, 89, 83, 105, 87
 93, 85, 99, 89, 103, 99
 91, 87, 95, 91, 107, 93
 91, 87, 97, 91, 99, 95
 93, 85, 99, 89, 110, 91
 85, 81, 89, 85, 93, 95
 87, 81, 91, 85, 95, 87
 91, 85, 96, 89, 106, 93
 93, 85, 99, 89, 109, 92
 85, 79, 88, 85, 93, 95
 87, 81, 91, 85, 103, 87
 93, 89, 97, 91, 105, 95
 93, 85, 97, 89, 106, 91
 85, 81, 91, 85, 93, 91
 89, 79, 93, 83, 96, 87
 91, 87, 96, 91, 107, 93
 93, 85, 99, 89, 102, 92
 85, 81, 89, 85, 99, 88
 87, 81, 91, 85, 99, 87
 93, 85, 99, 89, 103, 91
 91, 87, 95, 91, 100, 95
 89, 81, 93, 84, 96, 87
 85, 81, 90, 85, 94, 89
 93, 85, 98, 89, 101, 91
 91, 87, 95, 91, 99, 93
 87, 79, 91, 83, 99, 87
 85, 81, 89, 85, 93, 87
 93, 85, 98, 89, 102, 91
 91, 87, 96, 91, 100, 95
 89, 79, 93, 83, 102, 87
 85, 81, 91, 85, 95, 88
 93, 85, 99, 89, 102, 91
 91, 85, 96, 91, 105, 93
 87, 81, 92, 85, 103, 93
 85, 81, 89, 85, 93, 87
 85, 81, 91, 85, 93, 89
 89, 79, 93, 85, 104, 87
 93, 87, 97, 91, 100, 101
 94, 85, 99, 89, 102, 92
 85, 81, 89, 85, 93, 87
 87, 79, 91, 85, 95, 88
 91, 87, 95, 91, 99, 93
 93, 83, 98, 89, 103, 91
 87, 81, 90, 85, 94, 88
 87, 81, 93, 85, 96, 88
 91, 87, 95, 91, 101, 95
 93, 83, 98, 89, 102, 91
 85, 81, 89, 84, 93, 87
 87, 79, 91, 85, 95, 88
 91, 87, 95, 90, 98, 93
 93, 85, 98, 89, 110, 92
 87, 81, 93, 85, 96, 93
 85, 81, 91, 85, 95, 88
 93, 85, 99, 89, 108, 99
 91, 86, 98, 91, 107, 94
 87, 79, 91, 85, 95, 95
 85, 81, 89, 85, 99, 87
 93, 85, 98, 89, 108, 91
 91, 87, 95, 91, 106, 93
 87, 79, 93, 84, 96, 94
 85, 81, 91, 85, 101, 89
 93, 85, 99, 89, 110, 91
 93, 87, 97, 91, 107, 101
 87, 79, 89, 85, 93, 95
 85, 81, 89, 84, 93, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 99, 93
 91, 87, 95, 91, 99, 95
 94, 85, 99, 89, 102, 91
 85, 81, 91, 85, 94, 88
 87, 79, 93, 85, 95, 88
 91, 87, 95, 91, 99, 93
 93, 85, 97, 89, 102, 91
 85, 81, 89, 85, 99, 87
 87, 79, 91, 85, 95, 88
 92, 87, 96, 91, 100, 95
 93, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 95
 87, 79, 93, 85, 97, 87
 91, 87, 95, 91, 106, 93
 93, 85, 99, 89, 110, 92
 85, 81, 89, 85, 93, 87
 87, 81, 91, 85, 95, 87
 93, 85, 98, 89, 102, 91
 91, 87, 97, 91, 101, 95
 87, 79, 93, 85, 95, 87
 85, 81, 89, 85, 93, 93
 93, 85, 98, 89, 102, 93
 91, 87, 95, 91, 99, 95
 87, 81, 91, 85, 95, 87
 85, 81, 89, 85, 93, 87
 93, 85, 97, 89, 102, 92
 91, 87, 95, 91, 100, 94
 87, 81, 93, 85, 96, 87
 85, 81, 91, 85, 95, 94
 93, 85, 99, 89, 102, 91
 91, 87, 95, 91, 99, 93
 87, 81, 91, 85, 101, 87
 85, 79, 89, 85, 99, 95
 87, 81, 91, 85, 95, 88
 85, 81, 89, 85, 101, 88
 93, 85, 97, 89, 109, 91
 91, 87, 94, 91, 99, 100
 87, 81, 93, 85, 95, 87
 85, 81, 90, 85, 101, 89
 95, 85, 99, 89, 102, 99
 93, 87, 97, 91, 102, 95
 87, 79, 91, 85, 95, 95
 83, 81, 89, 85, 101, 95
 93, 85, 99, 90, 111, 104
 91, 85, 97, 89, 108, 99
 87, 81, 93, 85, 96, 93
 85, 81, 91, 85, 94, 88
 93, 85, 99, 89, 109, 91
 91, 87, 95, 91, 99, 101
 85, 81, 89, 85, 93, 87
 87, 79, 92, 83, 108, 87
 91, 85, 95, 90, 107, 93
 93, 85, 97, 89, 102, 100
 85, 81, 89, 85, 93, 89
 87, 81, 93, 85, 103, 87
 93, 87, 97, 91, 111, 103
 93, 85, 99, 89, 111, 100
 85, 79, 89, 83, 93, 87
 87, 79, 91, 85, 95, 88
 91, 87, 95, 90, 106, 94
 93, 85, 98, 89, 102, 92
 85, 81, 91, 85, 94, 89
 87, 81, 92, 85, 103, 95
 91, 87, 96, 91, 106, 95
 93, 85, 99, 89, 102, 92
 93, 85, 98, 89, 102, 91
 91, 87, 95, 91, 106, 93
 87, 79, 91, 83, 102, 93
 85, 81, 89, 85, 93, 87
 93, 85, 97, 89, 102, 91
 91, 87, 97, 91, 106, 95
 87, 81, 93, 89, 95, 103
 85, 81, 91, 85, 95, 89
 93, 85, 99, 89, 108, 100
 91, 87, 95, 91, 106, 93
 87, 79, 91, 85, 95, 95
 85, 81, 89, 85, 93, 88
 93, 85, 98, 89, 102, 92
 91, 87, 96, 91, 107, 95
 87, 81, 92, 85, 95, 95
 85, 81, 90, 85, 94, 89
 91, 87, 95, 90, 112, 93
 93, 85, 99, 89, 109, 91
 85, 79, 89, 85, 93, 87
 87, 79, 91, 84, 95, 87
 91, 89, 96, 91, 100, 94
 95, 85, 98, 89, 102, 91
 85, 81, 89, 85, 93, 89
 87, 81, 92, 85, 103, 87
 91, 87, 97, 91, 109, 101
 94, 85, 99, 89, 102, 99
 85, 79, 89, 85, 93, 87
 87, 79, 91, 83, 108, 87
 91, 87, 95, 91, 104, 95
 93, 85, 97, 89, 102, 101
 85, 81, 89, 85, 93, 89
 87, 81, 91, 85, 96, 87
 91, 86, 95, 90, 98, 93
 93, 83, 97, 89, 102, 92
 85, 81, 89, 85, 97, 87
 87, 81, 91, 85, 100, 87
 93, 87, 97, 91, 101, 95
 95, 85, 99, 89, 102, 93
 85, 81, 91, 85, 98, 89
 87, 79, 93, 85, 96, 97
 91, 85, 95, 90, 100, 93
 94, 83, 99, 89, 116, 91
 85, 79, 89, 85, 101, 87
 87, 79, 91, 85, 103, 96
 92, 87, 97, 91, 100, 95
 93, 85, 99, 89, 109, 92
 87, 81, 91, 85, 99, 94
 87, 79, 91, 85, 95, 87
 93, 85, 99, 89, 102, 91
 91, 87, 95, 90, 106, 93
 87, 79, 91, 85, 101, 96
 85, 79, 89, 85, 93, 87
 93, 85, 97, 89, 102, 91
 93, 87, 99, 91, 107, 95
 87, 81, 93, 85, 103, 93
 85, 81, 91, 85, 93, 89
 93, 85, 99, 89, 109, 91
 91, 87, 96, 90, 105, 93
 87, 79, 91, 85, 94, 94
 85, 81, 88, 85, 92, 88
 93, 85, 99, 89, 110, 91
 91, 87, 97, 91, 106, 95
 89, 81, 93, 84, 95, 88
 85, 81, 91, 85, 94, 88
 85, 81, 89, 85, 99, 87
 89, 79, 91, 85, 95, 95
 91, 85, 95, 90, 107, 94
 93, 85, 97, 89, 102, 91
 85, 81, 91, 85, 99, 89
 87, 79, 92, 85, 95, 95
 91, 87, 96, 91, 100, 95
 93, 85, 99, 89, 119, 91
 85, 81, 89, 85, 99, 87
 87, 79, 91, 84, 95, 87
 91, 87, 95, 90, 100, 93
 93, 85, 99, 89, 103, 91
 85, 81, 89, 85, 93, 89
 87, 81, 91, 85, 95, 88
 91, 87, 97, 91, 105, 95
 93, 85, 99, 89, 109, 91
 87, 81, 91, 85, 101, 87
 85, 81, 89, 85, 93, 87
 93, 85, 98, 89, 102, 91
 91, 87, 95, 91, 99, 93
 87, 79, 93, 83, 96, 87
 85, 81, 90, 85, 93, 89
 93, 85, 97, 89, 102, 91
 91, 87, 97, 91, 100, 94
 87, 81, 91, 85, 94, 88
 85, 79, 89, 83, 93, 87
 93, 85, 97, 89, 102, 92
 91, 87, 95, 90, 99, 93
 87, 81, 92, 85, 95, 88
 85, 81, 91, 85, 93, 89
 93, 85, 97, 89, 101, 91
 92, 87, 97, 91, 100, 95
 93, 85, 98, 89, 102, 91
 91, 87, 97, 91, 100, 95
 87, 81, 91, 85, 95, 87
 85, 81, 90, 85, 93, 89
 93, 83, 98, 89, 102, 92
