 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 85, 83, 90, 200, 395, 496
 85, 83, 91, 207, 409, 498
 87, 83, 93, 246, 478, 495
 91, 85, 97, 263, 399, 496
 93, 83, 99, 87, 326, 316
 85, 83, 89, 87, 104, 91
 85, 83, 91, 87, 95, 113
 91, 83, 95, 87, 98, 91
 93, 83, 99, 87, 111, 89
 85, 83, 90, 87, 101, 91
 87, 83, 92, 87, 102, 103
 91, 83, 96, 87, 99, 123
 93, 83, 98, 87, 102, 91
 83, 83, 89, 87, 99, 91
 87, 83, 91, 87, 95, 97
 89, 83, 93, 87, 98, 91
 93, 83, 98, 87, 101, 91
 87, 83, 92, 87, 101, 91
 85, 83, 90, 87, 94, 91
 93, 83, 97, 87, 100, 91
 91, 83, 95, 87, 100, 97
 87, 83, 91, 87, 106, 91
 85, 83, 89, 87, 93, 97
 93, 83, 98, 87, 102, 91
 91, 83, 95, 87, 105, 91
 87, 83, 93, 87, 102, 91
 85, 83, 89, 87, 93, 109
 93, 83, 98, 87, 102, 91
 91, 83, 95, 87, 107, 91
 87, 83, 91, 87, 95, 99
 83, 83, 87, 87, 92, 95
 93, 83, 98, 87, 109, 90
 91, 83, 95, 87, 106, 91
 93, 83, 97, 87, 103, 98
 91, 83, 95, 87, 99, 91
 87, 83, 91, 87, 101, 91
 85, 83, 89, 87, 99, 91
 93, 83, 99, 87, 102, 97
 91, 83, 95, 87, 100, 90
 87, 83, 93, 87, 105, 91
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 103, 90
 89, 81, 94, 87, 98, 91
 85, 83, 91, 87, 102, 91
 83, 83, 88, 87, 93, 91
 93, 85, 97, 87, 102, 91
 91, 83, 96, 87, 100, 90
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 93, 91
 91, 83, 95, 87, 98, 91
 93, 83, 98, 87, 109, 90
 83, 83, 88, 87, 92, 96
 87, 83, 91, 87, 95, 91
 91, 83, 96, 87, 107, 91
 93, 83, 97, 87, 108, 91
 85, 83, 89, 87, 93, 91
 87, 81, 91, 87, 95, 90
 89, 83, 95, 87, 105, 91
 93, 81, 97, 87, 102, 99
 85, 83, 89, 87, 103, 103
 87, 83, 90, 87, 94, 91
 91, 83, 96, 87, 107, 91
 93, 83, 97, 89, 109, 99
 85, 83, 89, 87, 94, 97
 87, 83, 91, 87, 95, 90
 87, 83, 91, 87, 100, 91
 85, 83, 89, 87, 99, 91
 93, 83, 98, 87, 101, 89
 91, 83, 95, 87, 99, 91
 87, 83, 93, 87, 103, 91
 85, 83, 90, 87, 93, 99
 93, 83, 99, 87, 108, 91
 91, 83, 95, 87, 100, 91
 87, 83, 91, 87, 95, 90
 83, 83, 87, 87, 93, 91
 95, 83, 98, 87, 101, 90
 89, 83, 95, 87, 210, 91
 87, 83, 92, 87, 96, 91
 85, 83, 89, 87, 93, 91
 93, 85, 97, 87, 109, 91
 91, 83, 96, 87, 107, 91
 83, 83, 88, 89, 91, 97
 87, 83, 91, 87, 94, 91
 91, 83, 95, 87, 98, 91
 93, 81, 98, 86, 110, 90
 85, 83, 90, 87, 93, 97
 87, 83, 92, 87, 95, 91
 91, 83, 97, 87, 107, 90
 93, 83, 98, 87, 109, 91
 85, 83, 89, 87, 93, 97
 87, 83, 91, 87, 95, 91
 89, 83, 95, 87, 98, 91
 93, 83, 98, 87, 102, 97
 85, 83, 89, 93, 93, 104
 87, 83, 92, 87, 95, 91
 91, 83, 95, 87, 107, 98
 93, 83, 98, 87, 109, 91
 87, 83, 91, 87, 101, 97
 85, 83, 89, 87, 93, 95
 93, 83, 97, 87, 109, 90
 91, 83, 95, 87, 105, 97
 87, 83, 92, 87, 95, 91
 85, 83, 89, 87, 93, 90
 93, 83, 97, 87, 107, 91
 91, 83, 95, 87, 100, 97
 85, 83, 91, 87, 95, 91
 83, 83, 89, 87, 99, 91
 93, 83, 97, 89, 109, 101
 89, 83, 94, 87, 99, 91
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 109, 91
 91, 83, 95, 87, 100, 91
 85, 83, 89, 87, 92, 91
 87, 83, 91, 87, 101, 91
 89, 83, 95, 87, 99, 97
 94, 83, 98, 87, 109, 101
 85, 83, 89, 87, 93, 91
 87, 83, 92, 87, 103, 91
 91, 83, 96, 87, 100, 97
 93, 83, 98, 87, 103, 91
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 103, 273
 91, 83, 95, 87, 106, 91
 93, 83, 98, 87, 102, 97
 85, 83, 89, 87, 93, 91
 87, 83, 93, 87, 102, 91
 91, 83, 95, 87, 100, 91
 93, 83, 99, 87, 102, 91
 93, 83, 97, 87, 102, 90
 91, 83, 95, 87, 105, 91
 85, 83, 90, 87, 95, 97
 85, 83, 89, 87, 93, 90
 93, 85, 99, 87, 109, 91
 91, 83, 97, 87, 107, 91
 87, 83, 91, 87, 96, 91
 85, 83, 90, 87, 94, 91
 93, 83, 98, 87, 109, 90
 91, 83, 94, 87, 98, 97
 85, 83, 91, 87, 94, 91
 85, 83, 89, 87, 93, 91
 93, 83, 97, 87, 109, 91
 91, 83, 95, 87, 99, 97
 87, 83, 93, 87, 96, 90
 85, 83, 90, 87, 99, 91
 90, 83, 95, 87, 105, 91
 93, 83, 98, 87, 102, 97
 83, 83, 89, 87, 93, 98
 87, 83, 91, 87, 101, 91
 91, 83, 97, 87, 107, 91
 93, 85, 105, 89, 111, 99
 85, 83, 90, 87, 101, 91
 87, 83, 92, 87, 96, 91
 91, 83, 95, 87, 106, 91
 95, 82, 98, 87, 101, 99
 85, 83, 89, 87, 93, 91
 87, 83, 91, 87, 101, 91
 91, 83, 96, 87, 106, 91
 93, 83, 97, 87, 102, 99
 85, 83, 91, 87, 101, 91
 89, 83, 93, 87, 102, 91
 85, 83, 89, 87, 100, 91
 87, 83, 91, 87, 95, 97
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 109, 91
 83, 83, 87, 87, 99, 91
 85, 83, 90, 87, 95, 99
 89, 83, 95, 87, 99, 91
 93, 81, 98, 86, 109, 90
 85, 83, 89, 87, 99, 97
 87, 83, 91, 87, 95, 96
 91, 83, 96, 87, 99, 91
 93, 83, 103, 87, 110, 91
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 94, 97
 89, 83, 96, 87, 106, 91
 93, 83, 98, 87, 109, 90
 87, 83, 92, 87, 95, 91
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 108, 91
 91, 83, 95, 87, 100, 91
 87, 83, 90, 87, 94, 91
 83, 83, 89, 87, 93, 91
 93, 83, 97, 87, 101, 90
 91, 83, 95, 87, 98, 91
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 93, 90
 93, 83, 97, 87, 101, 91
 91, 81, 95, 87, 100, 91
 87, 83, 91, 87, 95, 91
 83, 83, 89, 87, 99, 91
 93, 83, 98, 87, 103, 97
 91, 83, 95, 87, 107, 91
 91, 83, 95, 87, 100, 91
 93, 83, 97, 89, 108, 106
 85, 83, 89, 87, 93, 97
 87, 83, 92, 87, 95, 97
 89, 83, 95, 87, 98, 91
 93, 81, 97, 87, 109, 97
 83, 83, 89, 87, 99, 91
 87, 83, 90, 87, 95, 98
 91, 83, 97, 93, 108, 99
 93, 83, 98, 87, 102, 91
 85, 83, 90, 87, 100, 91
 87, 83, 91, 87, 95, 97
 89, 83, 94, 87, 99, 91
 93, 83, 98, 87, 109, 90
 85, 83, 90, 87, 100, 91
 87, 83, 91, 87, 95, 97
 93, 85, 97, 87, 102, 91
 91, 83, 97, 87, 107, 91
 87, 83, 93, 87, 101, 91
 85, 83, 90, 87, 93, 97
 93, 83, 99, 87, 102, 90
 91, 83, 95, 87, 105, 91
 87, 83, 91, 87, 101, 91
 83, 83, 89, 87, 93, 91
 93, 85, 99, 87, 110, 91
 91, 83, 95, 87, 106, 91
 87, 83, 92, 87, 102, 90
 85, 83, 89, 87, 93, 91
 95, 83, 98, 87, 102, 90
 89, 83, 95, 87, 99, 91
 85, 83, 90, 87, 94, 91
 85, 83, 89, 87, 93, 90
 93, 83, 98, 87, 102, 91
 91, 83, 95, 87, 100, 91
 87, 83, 91, 87, 96, 91
 85, 83, 88, 87, 93, 90
 93, 83, 99, 87, 116, 90
 90, 83, 95, 87, 99, 99
 85, 83, 91, 87, 103, 91
 85, 83, 89, 87, 99, 90
 93, 85, 99, 87, 109, 91
 91, 83, 95, 87, 99, 99
 87, 83, 91, 87, 95, 91
 85, 83, 90, 87, 101, 91
 93, 83, 97, 87, 109, 91
 91, 83, 95, 87, 100, 97
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 99, 91
 91, 83, 95, 87, 99, 91
 93, 83, 97, 87, 101, 91
 85, 83, 90, 89, 101, 98
 87, 83, 91, 87, 103, 91
 90, 81, 93, 87, 98, 97
 93, 83, 98, 87, 102, 90
 85, 83, 89, 87, 98, 91
 86, 83, 91, 87, 101, 91
 91, 83, 96, 87, 99, 97
 93, 83, 97, 87, 102, 91
 85, 83, 90, 87, 100, 91
 87, 81, 92, 87, 103, 90
 90, 83, 94, 87, 99, 97
 94, 83, 98, 87, 109, 90
 85, 83, 89, 87, 98, 91
 85, 83, 91, 87, 101, 91
 87, 83, 92, 87, 95, 91
 85, 83, 90, 87, 94, 91
 93, 85, 97, 87, 101, 91
 91, 83, 95, 87, 100, 91
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 102, 90
 91, 83, 95, 87, 99, 91
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 93, 90
 93, 83, 97, 87, 101, 91
 91, 83, 95, 87, 99, 91
 85, 83, 91, 87, 95, 91
 83, 83, 88, 87, 93, 91
 93, 83, 98, 87, 101, 89
 91, 83, 95, 87, 106, 91
 85, 83, 91, 87, 101, 91
 87, 83, 93, 87, 96, 91
 91, 85, 97, 87, 100, 91
 93, 83, 98, 87, 102, 91
 85, 83, 89, 87, 93, 91
 87, 83, 91, 87, 95, 91
 91, 83, 95, 87, 105, 90
 93, 83, 98, 87, 109, 90
 85, 83, 91, 87, 94, 91
 87, 83, 93, 87, 96, 91
 91, 83, 96, 87, 107, 91
 93, 83, 98, 87, 102, 91
 83, 83, 89, 87, 93, 91
 87, 83, 91, 87, 101, 90
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 109, 90
 89, 83, 95, 87, 99, 91
 93, 81, 97, 87, 108, 90
 85, 83, 89, 87, 99, 97
 87, 83, 91, 87, 95, 90
 91, 83, 96, 87, 100, 90
 93, 83, 98, 87, 107, 90
 85, 83, 90, 87, 94, 97
 87, 83, 91, 87, 96, 91
 91, 83, 95, 87, 106, 91
 93, 83, 98, 87, 109, 97
 85, 83, 89, 87, 99, 97
 87, 83, 91, 87, 95, 91
 91, 83, 95, 87, 100, 91
 93, 83, 98, 87, 108, 91
 85, 83, 89, 87, 93, 105
 87, 83, 92, 87, 96, 91
 94, 83, 97, 87, 109, 90
 91, 83, 95, 87, 106, 91
 87, 83, 91, 87, 95, 97
 83, 83, 89, 87, 93, 91
 93, 83, 98, 87, 108, 91
 91, 83, 96, 87, 107, 91
 87, 83, 92, 87, 95, 97
 85, 83, 89, 89, 93, 97
 93, 83, 98, 87, 108, 90
 91, 83, 95, 87, 105, 97
 86, 83, 91, 87, 103, 97
 83, 83, 87, 87, 93, 91
 93, 85, 98, 87, 109, 91
 91, 83, 95, 87, 100, 91
 87, 83, 91, 87, 96, 91
 85, 83, 89, 87, 93, 90
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 95, 97
 91, 83, 95, 87, 99, 91
 93, 83, 101, 87, 261, 96
 85, 83, 90, 87, 99, 91
 87, 83, 92, 87, 96, 97
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 103, 91
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 95, 97
 91, 83, 96, 87, 115, 91
 93, 83, 99, 87, 110, 90
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 96, 97
 91, 83, 96, 87, 109, 97
 93, 83, 98, 87, 102, 91
 85, 83, 91, 87, 101, 91
 85, 83, 89, 87, 101, 96
 93, 83, 99, 87, 102, 104
 91, 83, 95, 87, 107, 91
 87, 83, 92, 87, 102, 91
 85, 83, 89, 87, 99, 91
 93, 83, 98, 87, 102, 98
 91, 83, 96, 87, 100, 91
 85, 83, 91, 87, 101, 91
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 102, 90
 91, 83, 94, 87, 99, 91
 87, 83, 95, 87, 103, 91
 85, 83, 89, 87, 93, 97
 93, 83, 97, 87, 102, 91
 91, 83, 96, 87, 107, 91
 91, 83, 95, 87, 106, 99
 93, 81, 99, 87, 102, 90
 85, 83, 88, 87, 93, 91
 87, 83, 91, 87, 101, 91
 91, 83, 95, 87, 107, 91
 93, 83, 98, 87, 103, 97
 87, 83, 90, 87, 93, 90
 87, 83, 92, 87, 101, 91
 89, 83, 94, 87, 99, 97
 93, 81, 97, 86, 101, 90
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 99, 91
 91, 83, 96, 88, 99, 105
 93, 83, 99, 87, 103, 91
 85, 83, 91, 87, 99, 97
 87, 83, 93, 87, 103, 91
 93, 83, 98, 87, 109, 95
 91, 83, 95, 87, 99, 99
 85, 83, 91, 87, 95, 91
 83, 83, 89, 87, 99, 91
 93, 83, 99, 87, 102, 97
 91, 83, 95, 87, 99, 91
 87, 83, 91, 87, 96, 91
 85, 83, 90, 87, 99, 91
 93, 83, 98, 87, 101, 97
 91, 81, 95, 87, 99, 91
 87, 83, 91, 89, 101, 99
 83, 83, 89, 87, 99, 91
 93, 83, 97, 87, 102, 97
 91, 83, 95, 87, 99, 90
 87, 83, 92, 87, 95, 91
 85, 83, 89, 87, 101, 90
 83, 83, 89, 87, 94, 97
 87, 85, 91, 87, 94, 91
 91, 83, 95, 87, 105, 91
 93, 83, 99, 87, 109, 90
 85, 83, 89, 87, 93, 98
 87, 83, 93, 87, 96, 99
 92, 83, 97, 87, 107, 98
 93, 85, 105, 95, 111, 99
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 95, 98
 90, 83, 95, 87, 99, 91
 93, 83, 98, 87, 109, 91
 85, 83, 89, 87, 93, 97
 87, 83, 91, 87, 95, 91
 91, 83, 96, 87, 99, 91
 93, 83, 98, 87, 109, 97
 87, 83, 91, 87, 102, 95
 83, 83, 88, 87, 93, 95
 93, 81, 97, 87, 102, 90
 89, 83, 95, 87, 105, 91
 87, 83, 92, 87, 101, 98
 85, 83, 91, 87, 93, 91
 93, 83, 99, 87, 109, 91
 91, 83, 96, 87, 106, 90
 87, 83, 91, 87, 95, 97
 85, 83, 89, 87, 99, 91
 93, 83, 98, 87, 109, 90
 91, 83, 95, 87, 107, 91
 87, 83, 92, 87, 103, 97
 85, 83, 89, 87, 93, 91
 93, 85, 98, 87, 102, 91
 91, 83, 95, 87, 100, 90
 93, 83, 97, 87, 102, 91
 91, 83, 95, 87, 99, 91
 87, 83, 93, 87, 103, 91
 85, 83, 90, 87, 99, 91
 93, 83, 98, 87, 102, 95
 91, 83, 95, 87, 99, 91
 85, 83, 91, 87, 94, 91
 85, 83, 89, 87, 93, 91
 93, 83, 97, 87, 101, 91
 91, 83, 96, 87, 107, 91
 87, 83, 93, 87, 102, 91
 85, 83, 89, 87, 94, 91
 93, 83, 98, 87, 109, 90
 91, 83, 95, 87, 106, 91
 87, 83, 91, 87, 101, 91
 83, 83, 89, 87, 93, 95
 91, 83, 95, 87, 99, 91
 93, 83, 97, 87, 108, 91
 85, 83, 89, 87, 99, 96
 87, 83, 92, 87, 103, 97
 89, 83, 95, 87, 99, 91
 93, 83, 97, 87, 105, 90
 83, 83, 89, 87, 103, 91
 85, 83, 91, 87, 95, 95
 91, 83, 96, 87, 100, 91
 93, 83, 97, 87, 108, 91
 85, 83, 89, 87, 93, 97
 87, 83, 92, 87, 95, 91
 91, 83, 95, 87, 105, 91
 94, 81, 98, 87, 109, 90
 83, 83, 87, 89, 92, 99
 87, 83, 91, 87, 95, 91
 88, 83, 93, 87, 103, 91
 85, 83, 90, 87, 93, 91
 93, 85, 97, 87, 101, 91
 91, 83, 95, 87, 100, 91
 85, 83, 91, 87, 94, 91
 85, 83, 89, 87, 100, 91
 93, 83, 99, 87, 102, 91
 90, 83, 95, 87, 99, 91
 87, 83, 92, 87, 96, 91
 85, 83, 89, 87, 94, 97
 93, 83, 98, 87, 108, 91
 91, 83, 96, 87, 107, 91
 85, 83, 91, 87, 95, 97
 83, 83, 87, 87, 93, 91
 93, 83, 98, 87, 108, 90
 91, 83, 95, 87, 100, 91
 85, 83, 90, 87, 94, 91
 87, 81, 92, 89, 103, 103
 91, 83, 96, 87, 107, 97
 93, 83, 98, 87, 109, 91
 85, 81, 89, 87, 100, 97
 87, 83, 92, 87, 103, 90
 91, 83, 95, 87, 106, 91
 93, 83, 97, 87, 109, 90
 85, 83, 89, 87, 93, 97
 87, 83, 93, 87, 96, 91
 91, 83, 96, 87, 107, 91
 93, 83, 98, 87, 109, 91
 85, 83, 89, 87, 93, 91
 87, 83, 91, 87, 95, 91
 91, 83, 95, 87, 105, 91
 93, 83, 98, 87, 101, 90
 85, 83, 89, 87, 93, 91
 87, 83, 91, 87, 102, 91
 91, 83, 96, 87, 107, 91
 93, 83, 97, 87, 102, 99
 83, 83, 89, 87, 92, 91
 87, 83, 91, 87, 100, 91
 91, 83, 95, 87, 106, 95
 93, 83, 98, 87, 102, 90
 85, 83, 90, 87, 101, 91
 87, 83, 92, 87, 103, 91
 91, 83, 95, 87, 99, 98
 93, 85, 97, 87, 102, 91
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 101, 91
 89, 83, 95, 87, 98, 97
 94, 83, 97, 87, 102, 90
 87, 83, 92, 87, 102, 91
 85, 83, 90, 87, 101, 91
 93, 83, 98, 87, 101, 91
 91, 83, 95, 87, 100, 91
 87, 83, 93, 87, 109, 91
 83, 83, 89, 87, 99, 91
 93, 83, 99, 88, 109, 102
 91, 83, 95, 87, 99, 91
 87, 83, 93, 87, 103, 91
 85, 83, 91, 87, 101, 91
 93, 83, 97, 87, 102, 97
 91, 85, 96, 87, 100, 91
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 99, 91
 93, 83, 98, 87, 102, 98
 89, 83, 93, 87, 98, 91
 91, 83, 96, 87, 107, 91
 93, 83, 97, 87, 102, 97
 85, 83, 91, 87, 99, 95
 87, 83, 92, 87, 99, 91
 91, 83, 95, 87, 105, 91
 93, 81, 98, 87, 102, 97
 85, 83, 89, 87, 93, 90
 87, 83, 91, 87, 94, 91
 91, 83, 96, 87, 107, 91
 93, 83, 97, 87, 102, 99
 85, 83, 89, 87, 93, 91
 87, 83, 93, 87, 102, 91
 91, 83, 95, 87, 105, 91
 93, 83, 97, 87, 101, 97
 85, 83, 89, 87, 93, 91
 87, 83, 91, 87, 101, 99
 93, 83, 98, 87, 109, 91
 91, 83, 95, 87, 107, 97
 87, 81, 91, 87, 96, 90
 85, 83, 90, 87, 99, 91
 93, 83, 98, 87, 109, 90
 89, 83, 94, 87, 98, 97
 87, 83, 91, 87, 95, 91
 85, 83, 89, 87, 93, 91
 93, 83, 99, 87, 102, 91
 91, 83, 96, 87, 100, 91
 87, 83, 93, 87, 101, 91
 85, 83, 89, 87, 93, 91
 93, 83, 97, 87, 101, 90
 91, 83, 95, 87, 99, 91
 87, 83, 91, 87, 94, 91
 85, 83, 89, 87, 93, 91
 87, 83, 96, 87, 103, 97
 85, 83, 89, 87, 99, 90
 93, 83, 98, 87, 109, 90
 89, 83, 94, 87, 105, 90
 87, 83, 92, 87, 96, 97
 85, 83, 89, 87, 95, 90
 93, 85, 98, 87, 109, 91
 91, 83, 97, 87, 100, 91
 85, 83, 90, 87, 94, 91
 83, 81, 89, 87, 93, 91
 93, 83, 98, 87, 109, 91
 89, 83, 94, 87, 98, 97
 87, 83, 91, 87, 96, 91
 85, 83, 90, 87, 101, 91
 93, 83, 98, 87, 101, 91
 91, 83, 95, 87, 100, 91
 83, 83, 87, 87, 91, 90
 87, 83, 91, 87, 95, 91
 89, 83, 94, 87, 98, 91
 93, 81, 98, 87, 102, 90
 85, 83, 90, 87, 99, 91
 87, 83, 92, 87, 96, 91
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 102, 91
 85, 83, 89, 87, 98, 91
 87, 83, 91, 87, 95, 97
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 110, 90
 85, 83, 90, 87, 101, 91
 87, 83, 92, 87, 95, 97
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 109, 91
 93, 83, 98, 87, 109, 90
 89, 83, 93, 87, 99, 97
 85, 83, 89, 87, 94, 91
 85, 83, 89, 87, 98, 91
 93, 83, 98, 87, 102, 91
 91, 83, 96, 87, 100, 91
 87, 83, 92, 87, 95, 91
 85, 83, 91, 87, 107, 97
 93, 83, 98, 87, 102, 97
 89, 83, 94, 87, 99, 91
 85, 83, 91, 87, 101, 91
 83, 83, 89, 87, 93, 91
 93, 83, 97, 87, 101, 91
 91, 83, 95, 87, 100, 91
 87, 83, 93, 87, 103, 91
 85, 83, 89, 87, 93, 97
 91, 83, 95, 87, 98, 91
 93, 83, 98, 87, 102, 91
 83, 83, 89, 87, 99, 97
 87, 83, 91, 87, 94, 103
 91, 83, 95, 87, 99, 91
 93, 83, 98, 87, 109, 91
 85, 83, 91, 87, 109, 91
 89, 83, 93, 87, 96, 95
 89, 83, 94, 87, 98, 91
 93, 83, 97, 87, 110, 101
 85, 83, 93, 87, 101, 99
 87, 83, 91, 87, 100, 97
 91, 83, 96, 87, 100, 96
 93, 83, 97, 88, 102, 99
 85, 83, 91, 87, 99, 91
 87, 83, 92, 87, 101, 97
 93, 83, 97, 87, 102, 90
 91, 83, 95, 87, 99, 91
 86, 83, 91, 87, 101, 91
 85, 83, 89, 87, 93, 97
 93, 85, 97, 87, 101, 91
 91, 83, 96, 87, 107, 91
 87, 83, 92, 87, 103, 91
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 109, 90
 91, 83, 95, 87, 105, 91
 85, 83, 91, 87, 100, 96
 85, 83, 89, 87, 93, 91
 93, 85, 97, 87, 102, 91
 91, 83, 95, 87, 107, 91
 87, 83, 91, 87, 96, 97
 85, 83, 89, 87, 93, 91
 91, 83, 95, 87, 105, 97
 93, 83, 97, 87, 109, 91
 83, 83, 89, 87, 93, 97
 87, 83, 91, 87, 95, 91
 91, 83, 96, 87, 107, 91
 93, 83, 99, 87, 103, 91
 85, 83, 91, 87, 94, 91
 87, 83, 91, 87, 96, 91
 91, 83, 95, 87, 99, 90
 93, 83, 99, 87, 103, 90
 83, 83, 89, 87, 99, 91
 87, 81, 91, 87, 102, 91
 91, 83, 95, 87, 107, 103
 93, 83, 97, 87, 101, 99
 85, 83, 89, 89, 93, 99
 87, 83, 93, 87, 103, 91
 87, 83, 91, 87, 101, 91
 85, 83, 89, 87, 93, 98
 93, 83, 97, 87, 102, 90
 89, 83, 94, 87, 98, 90
 87, 83, 91, 87, 101, 91
 85, 83, 90, 87, 93, 97
 93, 85, 98, 87, 101, 91
 91, 83, 97, 87, 107, 91
 87, 81, 91, 87, 101, 90
 85, 83, 89, 87, 93, 91
 93, 83, 99, 87, 102, 90
 91, 83, 95, 87, 106, 95
 87, 83, 93, 87, 96, 97
 85, 83, 89, 87, 93, 91
 93, 83, 101, 87, 111, 96
 91, 83, 97, 87, 107, 93
 85, 83, 96, 87, 314, 91
 87, 83, 91, 87, 95, 99
 89, 83, 96, 87, 107, 176
 93, 83, 99, 87, 102, 90
 85, 83, 91, 87, 102, 91
 87, 83, 92, 87, 96, 99
 91, 83, 96, 87, 107, 91
 93, 83, 98, 87, 103, 91
 83, 83, 89, 93, 99, 99
 87, 89, 98, 95, 105, 99
 97, 89, 102, 134, 107, 497
 94, 85, 106, 253, 417, 493
 85, 85, 90, 192, 409, 492
 87, 83, 93, 243, 369, 486
 91, 83, 97, 245, 442, 494
 93, 83, 99, 203, 407, 490
 91, 85, 98, 264, 474, 498
 93, 83, 98, 87, 175, 383
 85, 83, 89, 87, 93, 91
 87, 83, 92, 87, 103, 91
 89, 83, 95, 87, 99, 99
 93, 81, 98, 87, 102, 91
 85, 83, 89, 87, 105, 90
 87, 83, 92, 87, 105, 91
 93, 83, 96, 87, 99, 97
 93, 83, 99, 87, 102, 91
 85, 83, 91, 87, 101, 91
 87, 83, 93, 87, 102, 91
 91, 83, 95, 87, 106, 97
 93, 83, 97, 87, 103, 90
 83, 83, 89, 87, 99, 91
 87, 83, 91, 87, 101, 91
 93, 83, 98, 87, 101, 91
 91, 83, 95, 87, 100, 91
 87, 83, 92, 87, 106, 90
 85, 83, 90, 87, 99, 97
 93, 83, 97, 87, 101, 97
 91, 83, 95, 87, 98, 91
 85, 83, 91, 87, 101, 91
 83, 83, 89, 87, 92, 99
 93, 85, 99, 87, 102, 91
 91, 83, 96, 87, 107, 91
 87, 83, 93, 87, 103, 91
 85, 83, 89, 87, 93, 114
 93, 83, 99, 87, 102, 91
 90, 83, 95, 87, 105, 90
 87, 83, 91, 87, 102, 91
 85, 83, 89, 87, 93, 97
 85, 83, 90, 87, 93, 91
 87, 83, 93, 87, 103, 91
 91, 83, 97, 87, 108, 90
 93, 83, 97, 87, 103, 98
 85, 83, 89, 87, 93, 91
 87, 83, 91, 87, 101, 91
 91, 83, 95, 89, 98, 97
 93, 83, 98, 87, 107, 97
 85, 83, 89, 87, 93, 91
 87, 83, 92, 87, 103, 91
 91, 83, 96, 87, 99, 97
 93, 85, 98, 87, 102, 91
 83, 83, 89, 87, 93, 91
 87, 83, 91, 87, 100, 91
 91, 83, 95, 87, 99, 97
 93, 83, 97, 87, 101, 90
 87, 83, 91, 87, 101, 91
 85, 83, 90, 87, 101, 91
 93, 85, 97, 87, 102, 99
 91, 83, 95, 87, 100, 90
 87, 83, 91, 87, 101, 90
 83, 83, 89, 87, 100, 91
 93, 83, 98, 87, 102, 98
 91, 83, 95, 87, 99, 91
 87, 83, 92, 87, 101, 91
 85, 83, 92, 87, 109, 91
 93, 83, 99, 87, 280, 99
 91, 83, 96, 87, 100, 91
 85, 83, 90, 87, 94, 90
 85, 83, 91, 87, 100, 91
 93, 83, 99, 87, 102, 97
 91, 83, 94, 87, 97, 91
 87, 83, 91, 87, 103, 91
 85, 83, 91, 87, 99, 91
 93, 83, 98, 87, 102, 98
 91, 83, 95, 87, 99, 91
 86, 83, 91, 87, 95, 90
 85, 83, 89, 87, 93, 91
 93, 83, 98, 87, 102, 90
 91, 83, 95, 87, 99, 91
 87, 83, 92, 87, 101, 91
 85, 83, 89, 87, 93, 91
 93, 85, 97, 87, 101, 91
 91, 83, 95, 87, 106, 91
 85, 83, 91, 87, 101, 91
 83, 83, 88, 87, 93, 97
 93, 83, 97, 87, 102, 90
 91, 83, 95, 87, 105, 91
 85, 83, 91, 87, 100, 91
 87, 83, 91, 87, 95, 97
 91, 83, 95, 87, 100, 91
 93, 83, 97, 87, 109, 91
 85, 83, 89, 87, 93, 97
 87, 83, 91, 87, 103, 97
 91, 83, 95, 87, 107, 91
 93, 81, 99, 87, 110, 89
 85, 83, 91, 87, 101, 91
 87, 83, 92, 87, 95, 97
 91, 83, 96, 87, 99, 91
 93, 83, 99, 89, 110, 111
 85, 83, 89, 87, 99, 91
 87, 83, 91, 87, 95, 99
 91, 83, 95, 87, 98, 90
 93, 83, 98, 87, 111, 91
 93, 85, 97, 88, 109, 97
 91, 83, 95, 87, 100, 97
 87, 83, 91, 87, 95, 91
 85, 83, 91, 93, 100, 97
 101, 90, 105, 93, 111, 98
 97, 89, 103, 94, 107, 103
