 clflush hit min, clflush miss min, clflush hit median, clflush miss median, clflush hit max, clflush miss max
 85, 83, 89, 86, 93, 89
 89, 81, 93, 85, 97, 89
 91, 83, 95, 86, 99, 89
 87, 85, 91, 89, 95, 91
 83, 81, 89, 85, 92, 89
 89, 83, 93, 87, 97, 90
 91, 83, 95, 85, 100, 89
 89, 85, 93, 89, 103, 93
 85, 81, 89, 85, 93, 89
 89, 81, 93, 85, 97, 89
 91, 83, 95, 86, 99, 89
 87, 83, 91, 89, 95, 91
 85, 81, 89, 85, 93, 89
 89, 83, 91, 87, 95, 91
 85, 83, 89, 85, 99, 89
 89, 83, 93, 85, 103, 89
 91, 83, 95, 86, 99, 89
 87, 85, 93, 89, 96, 93
 85, 81, 89, 86, 93, 89
 89, 83, 93, 89, 97, 98
 93, 83, 97, 87, 107, 97
 87, 83, 91, 89, 103, 99
 85, 83, 89, 87, 99, 90
 89, 83, 94, 86, 105, 89
 91, 83, 95, 87, 99, 97
 87, 85, 91, 89, 95, 92
 85, 83, 89, 85, 93, 89
 89, 83, 94, 87, 104, 90
 91, 81, 95, 86, 100, 96
 85, 81, 89, 85, 99, 88
 87, 83, 91, 87, 95, 91
 91, 83, 95, 86, 107, 89
 89, 81, 93, 85, 97, 89
 85, 83, 89, 86, 93, 89
 88, 85, 92, 89, 96, 92
 93, 83, 97, 87, 101, 90
 89, 83, 94, 87, 97, 90
 83, 83, 88, 87, 93, 89
 87, 85, 91, 89, 95, 92
 91, 83, 95, 87, 99, 89
 89, 81, 94, 85, 97, 89
 85, 83, 89, 86, 99, 89
 87, 85, 91, 89, 96, 99
 91, 81, 97, 85, 100, 88
 89, 81, 94, 87, 97, 90
 89, 81, 94, 85, 103, 89
 91, 83, 95, 87, 99, 96
 87, 85, 92, 89, 103, 91
 85, 83, 89, 86, 93, 90
 89, 83, 95, 87, 105, 90
 91, 83, 96, 87, 100, 97
 88, 85, 93, 95, 115, 99
 85, 83, 89, 85, 100, 90
 89, 81, 93, 85, 105, 89
 91, 83, 95, 86, 106, 95
 87, 85, 91, 89, 95, 98
 83, 81, 88, 87, 92, 89
 89, 83, 93, 87, 103, 89
 91, 81, 95, 87, 101, 96
 87, 85, 93, 89, 96, 92
 85, 81, 90, 85, 97, 89
 91, 83, 95, 87, 99, 90
 89, 83, 93, 85, 97, 89
 83, 81, 87, 86, 93, 89
 87, 85, 91, 89, 95, 92
 91, 83, 97, 86, 100, 89
 89, 83, 93, 87, 97, 90
 85, 83, 91, 87, 100, 89
 87, 85, 93, 89, 96, 92
 91, 83, 96, 87, 99, 89
 89, 81, 94, 85, 97, 89
 83, 81, 89, 85, 100, 89
 87, 83, 92, 89, 95, 99
 93, 83, 97, 85, 101, 88
 89, 83, 93, 87, 97, 90
 85, 83, 89, 86, 101, 89
 87, 85, 93, 89, 97, 92
 91, 83, 95, 86, 99, 89
 89, 83, 93, 86, 103, 89
 83, 83, 88, 86, 99, 95
 87, 85, 91, 89, 95, 99
 92, 83, 97, 86, 101, 89
 89, 83, 93, 87, 97, 91
 85, 83, 89, 85, 93, 95
 87, 85, 93, 89, 97, 92
 91, 83, 96, 86, 107, 89
 89, 83, 93, 85, 104, 89
 85, 83, 89, 87, 93, 96
 87, 85, 91, 89, 95, 91
 91, 83, 97, 86, 105, 90
 87, 81, 93, 86, 104, 89
 85, 81, 91, 86, 95, 95
 87, 85, 91, 89, 96, 92
 89, 83, 93, 85, 103, 89
 91, 83, 95, 86, 99, 90
 87, 85, 91, 89, 95, 91
 85, 83, 89, 86, 93, 90
 89, 83, 93, 87, 97, 90
 91, 83, 96, 86, 101, 89
 87, 85, 91, 89, 96, 91
 85, 83, 89, 87, 93, 89
 89, 81, 93, 85, 98, 89
 91, 81, 95, 86, 99, 89
 87, 85, 91, 89, 103, 104
 85, 83, 89, 86, 93, 89
 89, 83, 93, 87, 97, 96
 91, 81, 97, 85, 100, 89
 89, 85, 93, 89, 96, 92
 85, 83, 89, 86, 93, 95
 85, 83, 89, 87, 91, 89
 85, 85, 91, 89, 95, 91
 91, 83, 95, 87, 99, 89
 89, 81, 93, 85, 97, 89
 85, 81, 89, 87, 93, 90
 87, 85, 92, 89, 101, 93
 93, 83, 97, 86, 101, 89
 89, 83, 93, 87, 105, 91
 85, 83, 89, 85, 93, 89
 87, 83, 91, 88, 101, 91
 91, 83, 95, 87, 99, 95
 89, 83, 93, 85, 97, 88
 85, 81, 89, 87, 99, 90
 87, 85, 92, 89, 102, 91
 91, 83, 95, 87, 100, 95
 89, 83, 93, 87, 97, 90
 87, 83, 91, 87, 103, 91
 83, 81, 89, 86, 99, 89
 89, 83, 93, 85, 97, 96
 91, 83, 95, 86, 107, 89
 87, 86, 93, 89, 102, 92
 85, 83, 91, 87, 94, 95
 89, 83, 93, 87, 97, 90
 91, 83, 96, 86, 100, 89
 87, 85, 91, 88, 101, 91
 85, 81, 89, 86, 93, 97
 89, 83, 93, 85, 98, 89
 91, 83, 95, 86, 107, 89
 87, 85, 93, 89, 103, 93
 85, 83, 89, 86, 93, 97
 89, 83, 93, 87, 97, 90
 91, 83, 97, 86, 100, 89
 89, 83, 93, 87, 98, 97
 91, 81, 96, 86, 100, 89
 87, 85, 92, 89, 96, 92
 85, 83, 89, 87, 99, 97
 89, 81, 93, 87, 97, 95
 91, 83, 95, 85, 99, 89
 87, 85, 91, 89, 95, 91
 83, 83, 89, 86, 99, 89
 89, 83, 93, 87, 97, 97
 91, 83, 95, 86, 100, 89
 87, 85, 93, 89, 102, 93
 85, 81, 90, 86, 99, 90
 89, 83, 93, 86, 97, 89
 91, 83, 95, 86, 99, 90
 87, 85, 91, 89, 95, 91
 85, 83, 89, 85, 93, 89
 91, 83, 95, 86, 100, 90
 89, 83, 93, 87, 105, 91
 85, 83, 89, 85, 93, 88
 87, 85, 93, 89, 103, 93
 91, 83, 95, 86, 100, 89
 89, 83, 93, 85, 97, 89
 85, 83, 89, 87, 93, 89
 87, 85, 91, 89, 95, 91
 93, 81, 97, 86, 107, 89
 87, 83, 93, 87, 98, 91
 85, 83, 89, 86, 93, 89
 87, 85, 93, 89, 97, 92
 91, 83, 95, 86, 99, 89
 89, 81, 93, 85, 97, 89
 85, 83, 89, 86, 93, 89
 87, 83, 91, 88, 95, 91
 88, 85, 93, 89, 101, 99
 85, 81, 89, 86, 94, 89
 89, 83, 94, 87, 98, 90
 92, 83, 96, 86, 107, 89
 87, 85, 91, 89, 95, 99
 83, 83, 88, 87, 93, 89
 89, 81, 93, 85, 103, 89
 91, 83, 95, 86, 106, 90
 87, 85, 93, 89, 96, 99
 85, 81, 90, 87, 100, 89
 89, 83, 94, 87, 105, 97
 92, 83, 97, 86, 107, 89
 87, 83, 91, 89, 102, 98
 83, 81, 88, 85, 93, 89
 89, 83, 93, 85, 105, 88
 91, 83, 95, 85, 106, 90
 85, 83, 91, 87, 274, 97
 89, 85, 93, 89, 96, 93
 93, 81, 97, 86, 107, 89
 89, 83, 93, 87, 104, 90
 85, 83, 89, 85, 92, 96
 87, 85, 91, 89, 95, 91
 91, 83, 95, 87, 107, 89
 89, 81, 93, 85, 97, 89
 85, 83, 89, 87, 93, 90
 87, 85, 91, 89, 95, 93
 92, 83, 97, 87, 101, 89
 87, 83, 93, 87, 97, 90
 85, 83, 89, 86, 93, 89
 87, 83, 91, 87, 95, 91
 91, 81, 95, 86, 99, 89
 89, 83, 93, 85, 97, 89
 89, 83, 93, 87, 105, 90
 92, 83, 95, 86, 100, 89
 87, 85, 93, 89, 95, 93
 85, 83, 89, 86, 93, 89
 89, 81, 95, 85, 105, 88
 91, 83, 94, 87, 104, 97
 87, 85, 91, 89, 94, 91
 83, 83, 88, 86, 93, 89
 89, 83, 93, 87, 97, 90
 91, 83, 95, 86, 100, 89
 87, 85, 92, 89, 96, 92
 85, 83, 90, 86, 101, 90
 89, 81, 93, 85, 103, 96
 91, 83, 95, 86, 99, 89
 87, 83, 91, 89, 95, 91
 85, 83, 89, 86, 99, 89
 92, 83, 97, 87, 100, 96
 89, 83, 94, 87, 97, 89
 85, 83, 91, 87, 101, 95
 87, 85, 92, 89, 103, 91
 91, 83, 95, 86, 107, 95
 89, 83, 93, 85, 97, 89
 85, 83, 89, 86, 93, 89
 87, 85, 91, 89, 102, 91
 91, 81, 97, 85, 102, 95
 89, 83, 93, 87, 97, 90
 85, 83, 91, 87, 101, 90
 87, 85, 93, 89, 103, 92
 91, 83, 95, 87, 99, 89
 89, 83, 94, 85, 98, 89
 85, 83, 89, 86, 98, 89
 87, 83, 90, 89, 94, 91
 89, 85, 92, 89, 96, 91
 85, 81, 89, 86, 93, 90
 89, 83, 93, 87, 98, 89
 91, 81, 95, 85, 100, 90
 87, 85, 91, 89, 95, 91
 83, 83, 88, 86, 93, 90
 89, 81, 93, 85, 97, 89
 91, 83, 95, 86, 99, 89
 87, 85, 92, 89, 96, 93
 85, 83, 89, 86, 93, 90
 89, 83, 93, 87, 97, 90
 91, 83, 97, 86, 100, 89
 87, 83, 91, 87, 101, 91
 83, 83, 89, 85, 93, 89
 89, 83, 93, 85, 97, 89
 91, 83, 95, 86, 100, 89
 85, 81, 89, 85, 93, 89
 89, 85, 93, 89, 101, 99
 91, 81, 97, 86, 100, 90
 89, 83, 93, 87, 103, 90
 85, 81, 89, 87, 92, 97
 87, 85, 91, 89, 95, 91
 91, 81, 95, 87, 107, 99
 89, 81, 101, 85, 117, 89
 85, 83, 90, 87, 99, 97
 87, 85, 93, 96, 103, 99
 91, 83, 97, 86, 100, 89
 87, 81, 93, 87, 105, 91
 85, 83, 88, 87, 93, 97
 87, 85, 91, 89, 102, 91
 91, 81, 95, 86, 99, 90
 89, 81, 93, 86, 104, 89
 91, 81, 95, 85, 99, 89
 89, 83, 93, 85, 97, 89
 85, 83, 89, 87, 98, 90
 87, 83, 91, 89, 95, 91
 91, 81, 95, 86, 99, 89
 88, 83, 93, 87, 97, 90
 85, 83, 89, 86, 93, 89
 87, 85, 93, 89, 103, 93
 91, 83, 95, 86, 99, 89
 89, 81, 93, 85, 98, 89
 85, 83, 89, 86, 93, 89
 87, 85, 91, 89, 95, 92
 91, 83, 95, 86, 99, 89
 89, 81, 93, 87, 97, 90
 85, 83, 89, 86, 93, 89
 89, 85, 93, 89, 96, 92
 89, 83, 93, 86, 97, 89
 91, 83, 95, 86, 99, 90
 87, 85, 91, 89, 95, 91
 85, 83, 89, 86, 100, 90
 89, 83, 93, 87, 97, 90
 92, 83, 97, 87, 107, 89
 87, 85, 93, 89, 96, 93
 85, 81, 89, 85, 99, 89
 89, 81, 93, 85, 105, 88
 91, 83, 95, 86, 99, 89
 87, 85, 91, 89, 101, 91
 85, 83, 89, 85, 93, 88
 89, 83, 93, 87, 97, 90
 93, 83, 97, 87, 101, 89
 87, 85, 91, 89, 95, 92
 85, 83, 89, 86, 94, 90
 85, 81, 89, 85, 93, 89
 87, 85, 91, 89, 95, 91
 91, 81, 97, 87, 107, 89
 89, 81, 92, 85, 96, 95
 85, 81, 89, 86, 93, 89
 88, 85, 93, 89, 102, 93
 93, 83, 97, 87, 101, 97
 89, 81, 93, 87, 98, 91
 85, 83, 89, 87, 93, 97
 87, 85, 93, 89, 255, 92
 91, 83, 95, 87, 104, 96
 89, 83, 93, 85, 97, 89
 85, 81, 89, 87, 93, 89
 87, 85, 93, 89, 102, 93
 91, 83, 95, 87, 101, 97
 89, 83, 93, 87, 97, 90
 87, 85, 91, 89, 101, 91
 85, 83, 89, 87, 93, 90
 89, 83, 92, 87, 97, 95
 91, 83, 95, 87, 107, 99
 89, 85, 93, 89, 105, 100
 85, 83, 96, 93, 182, 448
 91, 83, 101, 87, 112, 97
 93, 81, 99, 87, 186, 99
 87, 83, 91, 89, 103, 91
 85, 83, 89, 85, 93, 89
 89, 81, 99, 85, 115, 89
 91, 83, 95, 87, 103, 97
 87, 85, 93, 89, 102, 101
 85, 83, 91, 87, 105, 101
 89, 81, 97, 87, 259, 93
 91, 83, 104, 257, 468, 498
 87, 85, 93, 197, 456, 490
 85, 83, 91, 215, 382, 478
 89, 83, 95, 207, 496, 490
 91, 83, 97, 237, 409, 498
 87, 87, 93, 254, 480, 498
 85, 81, 91, 87, 448, 217
 89, 83, 100, 87, 168, 89
 91, 81, 96, 86, 100, 96
 87, 85, 91, 89, 95, 91
 83, 83, 89, 86, 99, 89
 89, 81, 93, 85, 98, 95
 91, 83, 95, 86, 107, 89
 87, 85, 93, 89, 105, 93
 85, 83, 91, 86, 101, 90
 89, 83, 93, 87, 97, 99
 91, 81, 95, 86, 101, 90
 85, 83, 89, 87, 92, 90
 87, 83, 91, 89, 102, 91
 91, 83, 96, 87, 107, 95
 89, 83, 94, 85, 106, 95
 87, 83, 89, 87, 93, 97
 89, 85, 93, 89, 99, 100
 92, 83, 96, 86, 108, 89
 89, 83, 93, 87, 98, 97
 83, 83, 87, 86, 92, 89
 87, 85, 91, 89, 103, 92
 91, 83, 95, 86, 105, 89
 89, 81, 93, 86, 97, 96
 85, 81, 90, 85, 93, 88
 89, 85, 93, 89, 102, 91
 92, 83, 97, 86, 107, 89
 89, 83, 93, 87, 97, 97
 89, 83, 93, 86, 97, 89
 91, 83, 95, 86, 106, 89
 87, 85, 91, 89, 95, 99
 83, 81, 89, 85, 93, 89
 89, 83, 94, 87, 101, 90
 93, 83, 97, 86, 108, 89
 87, 85, 93, 89, 102, 99
 85, 83, 91, 86, 94, 89
 89, 81, 93, 87, 104, 97
 91, 83, 95, 86, 105, 89
 87, 83, 91, 89, 95, 99
 85, 83, 89, 86, 93, 89
 89, 83, 94, 87, 105, 90
 93, 83, 97, 87, 107, 91
 87, 85, 93, 89, 96, 99
 85, 83, 89, 86, 93, 89
 91, 83, 95, 86, 107, 89
 89, 83, 94, 85, 106, 96
 83, 83, 87, 87, 93, 97
 87, 85, 91, 89, 95, 92
 93, 81, 97, 86, 107, 89
 89, 81, 93, 87, 104, 90
 85, 81, 89, 86, 93, 89
 87, 85, 91, 89, 95, 92
 91, 83, 95, 86, 105, 90
 89, 83, 93, 87, 97, 97
 83, 83, 89, 87, 93, 89
 87, 83, 91, 89, 101, 91
 91, 81, 97, 86, 108, 89
 88, 83, 93, 87, 97, 90
 85, 83, 89, 86, 93, 90
 87, 85, 93, 89, 96, 92
 85, 81, 89, 86, 93, 89
 87, 85, 91, 89, 96, 92
 91, 83, 95, 86, 100, 90
 89, 83, 93, 87, 105, 91
 85, 81, 89, 86, 93, 89
 87, 85, 91, 89, 95, 92
 91, 83, 95, 86, 99, 89
 89, 81, 93, 85, 97, 89
 85, 83, 89, 86, 93, 89
 89, 85, 93, 89, 103, 92
 91, 83, 97, 87, 101, 90
 89, 81, 93, 87, 97, 91
 85, 83, 89, 85, 93, 89
 87, 85, 92, 89, 95, 92
 91, 83, 95, 87, 98, 89
 89, 81, 93, 85, 97, 89
 88, 85, 93, 89, 103, 91
 85, 83, 91, 86, 100, 89
 89, 83, 93, 87, 97, 90
 92, 81, 96, 85, 100, 89
 87, 83, 91, 88, 95, 91
 85, 83, 89, 85, 99, 89
 89, 81, 93, 85, 98, 89
 91, 81, 95, 85, 106, 88
 87, 85, 93, 89, 96, 92
 85, 83, 89, 86, 93, 89
 89, 83, 93, 87, 97, 90
 91, 83, 96, 86, 100, 89
 87, 85, 91, 89, 95, 91
 83, 83, 89, 86, 93, 89
 89, 83, 93, 85, 104, 89
 91, 83, 95, 86, 106, 90
 92, 81, 97, 87, 101, 90
 89, 83, 93, 87, 97, 91
 85, 83, 89, 86, 93, 89
 88, 85, 93, 89, 96, 93
 91, 83, 95, 87, 99, 90
 89, 83, 93, 86, 105, 89
 85, 83, 89, 87, 93, 89
 87, 83, 91, 89, 95, 92
 91, 83, 95, 87, 101, 89
 89, 81, 93, 87, 97, 90
 85, 81, 91, 87, 101, 105
 87, 85, 93, 89, 95, 92
 91, 81, 95, 86, 105, 89
 89, 81, 93, 85, 104, 89
 83, 81, 89, 87, 93, 97
 87, 83, 93, 95, 130, 108
 89, 83, 93, 87, 98, 90
 93, 81, 96, 85, 107, 89
 88, 85, 93, 89, 102, 93
 85, 81, 89, 85, 93, 97
 89, 83, 93, 85, 97, 89
 91, 83, 95, 86, 106, 89
 87, 85, 91, 89, 95, 99
 83, 83, 89, 87, 93, 97
 89, 83, 93, 87, 97, 90
 92, 83, 97, 86, 107, 89
 87, 85, 92, 90, 110, 107
 85, 81, 89, 87, 93, 97
 89, 83, 99, 86, 107, 96
 91, 81, 95, 85, 108, 89
 87, 85, 91, 89, 101, 91
 85, 83, 89, 86, 93, 97
 92, 83, 96, 87, 100, 90
 89, 83, 93, 87, 105, 91
 85, 83, 89, 87, 93, 101
 87, 85, 91, 89, 95, 92
 91, 81, 95, 85, 99, 89
 89, 81, 100, 85, 107, 89
 85, 83, 89, 87, 101, 97
 87, 85, 91, 89, 101, 99
 93, 81, 97, 87, 107, 97
 89, 83, 94, 87, 105, 91
 85, 83, 89, 87, 99, 89
 87, 85, 92, 89, 95, 99
 91, 83, 96, 87, 100, 89
 89, 81, 93, 87, 105, 270
 85, 83, 89, 87, 101, 93
 87, 85, 91, 89, 95, 99
 89, 83, 93, 87, 97, 90
 92, 83, 97, 86, 107, 89
 87, 85, 93, 89, 96, 99
 85, 81, 91, 87, 101, 90
 89, 81, 94, 85, 98, 89
 91, 83, 95, 86, 99, 89
 87, 83, 91, 89, 95, 91
 83, 81, 89, 86, 93, 89
 89, 83, 93, 87, 98, 90
 91, 83, 95, 85, 101, 89
 89, 85, 93, 89, 97, 92
 85, 83, 89, 87, 93, 97
 89, 81, 93, 85, 104, 89
 91, 81, 95, 87, 107, 95
 87, 85, 91, 89, 102, 91
 85, 83, 89, 86, 95, 89
 85, 83, 90, 86, 99, 89
 87, 85, 93, 89, 103, 93
 93, 81, 97, 86, 101, 89
 89, 81, 93, 86, 105, 89
 83, 83, 89, 85, 92, 88
 87, 85, 91, 89, 95, 91
 91, 83, 95, 86, 99, 89
 89, 81, 93, 85, 97, 89
 85, 81, 89, 87, 93, 90
 87, 85, 91, 89, 95, 93
 93, 83, 97, 86, 100, 89
 89, 83, 93, 87, 97, 90
 85, 83, 89, 86, 92, 89
 85, 83, 91, 89, 95, 100
 91, 81, 99, 91, 116, 97
 89, 81, 93, 85, 104, 89
 87, 85, 91, 89, 96, 99
 85, 83, 89, 86, 93, 89
 89, 83, 93, 87, 104, 90
 92, 83, 96, 86, 107, 89
 87, 83, 91, 89, 96, 100
 83, 83, 87, 86, 92, 89
 89, 81, 93, 85, 103, 89
 91, 83, 95, 85, 99, 89
 87, 85, 93, 89, 96, 93
 85, 83, 89, 86, 93, 89
 89, 83, 94, 87, 104, 97
 93, 83, 96, 87, 100, 97
 87, 83, 91, 87, 95, 91
 83, 83, 89, 85, 99, 89
 89, 81, 93, 85, 103, 89
 91, 83, 95, 86, 101, 89
 89, 81, 94, 85, 98, 89
 91, 83, 95, 87, 106, 89
 87, 85, 91, 89, 94, 98
 85, 83, 89, 86, 93, 90
 89, 83, 93, 87, 97, 90
 91, 83, 95, 85, 107, 89
 87, 85, 91, 89, 95, 93
 85, 83, 90, 86, 93, 91
 89, 83, 93, 85, 103, 89
 91, 83, 95, 86, 106, 96
 87, 85, 91, 89, 95, 97
 85, 83, 89, 86, 92, 89
 89, 83, 93, 87, 97, 90
 91, 83, 95, 86, 100, 90
 89, 85, 93, 89, 96, 93
 85, 83, 89, 87, 95, 90
 91, 81, 95, 87, 99, 89
 89, 81, 93, 85, 97, 89
 85, 81, 89, 85, 93, 89
 87, 85, 91, 89, 95, 91
 91, 83, 96, 87, 100, 89
 89, 83, 93, 87, 97, 89
 85, 83, 89, 87, 93, 89
 87, 85, 93, 89, 103, 93
 91, 83, 95, 87, 99, 89
 89, 83, 94, 85, 105, 89
 85, 83, 89, 86, 93, 89
 87, 85, 91, 89, 95, 92
 93, 83, 97, 85, 101, 89
 89, 83, 93, 87, 97, 90
 86, 83, 91, 87, 94, 96
 89, 85, 93, 89, 96, 93
 87, 85, 91, 89, 102, 91
 83, 83, 89, 86, 97, 89
 89, 81, 93, 86, 97, 97
 91, 83, 95, 87, 99, 90
 87, 85, 93, 89, 103, 93
 85, 81, 91, 85, 100, 95
 89, 83, 93, 87, 97, 97
 93, 83, 96, 86, 100, 89
 87, 85, 91, 89, 101, 91
 85, 81, 89, 85, 95, 97
 89, 81, 93, 85, 99, 89
 91, 81, 95, 86, 105, 89
 87, 85, 93, 89, 103, 93
 85, 83, 90, 85, 93, 89
 89, 83, 93, 87, 97, 90
 91, 83, 95, 85, 101, 89
 85, 83, 89, 86, 92, 90
 87, 83, 91, 89, 95, 91
 91, 83, 95, 87, 100, 95
 89, 83, 93, 87, 101, 89
 85, 83, 89, 85, 93, 95
 87, 85, 91, 89, 97, 99
 92, 83, 97, 87, 109, 95
 89, 81, 95, 87, 105, 97
 85, 83, 88, 87, 93, 97
 87, 83, 91, 89, 95, 91
 91, 83, 95, 86, 99, 90
 89, 81, 93, 85, 105, 90
 85, 83, 89, 86, 93, 89
 87, 85, 93, 89, 96, 92
 91, 83, 96, 86, 107, 89
 89, 83, 93, 87, 97, 96
 85, 83, 89, 87, 99, 96
 87, 85, 91, 89, 95, 92
 91, 83, 95, 86, 112, 89
 89, 83, 93, 93, 105, 104
 93, 89, 97, 93, 101, 101
 95, 92, 99, 97, 103, 99
 93, 83, 97, 87, 113, 89
 87, 83, 93, 87, 105, 89
 85, 81, 89, 86, 93, 96
 87, 85, 91, 89, 95, 91
 91, 83, 96, 87, 106, 89
 89, 83, 93, 86, 97, 97
 85, 83, 89, 86, 101, 90
 88, 85, 93, 89, 96, 92
 92, 83, 97, 85, 109, 89
 89, 81, 93, 87, 98, 97
 87, 85, 91, 89, 95, 91
 83, 83, 89, 86, 93, 89
 89, 83, 93, 85, 98, 89
 91, 83, 95, 85, 99, 89
 87, 85, 91, 89, 95, 92
 85, 83, 89, 86, 94, 89
 89, 83, 93, 87, 97, 90
 92, 83, 97, 86, 107, 89
 87, 83, 92, 87, 101, 91
 85, 81, 89, 87, 100, 97
 89, 81, 95, 85, 105, 95
 91, 83, 95, 86, 99, 95
 87, 85, 93, 89, 95, 93
 85, 83, 89, 86, 99, 90
 89, 83, 93, 87, 98, 97
 92, 81, 97, 86, 108, 95
 91, 83, 95, 87, 99, 90
 89, 83, 93, 86, 104, 89
 85, 83, 89, 87, 93, 97
 87, 85, 91, 89, 95, 92
 93, 81, 97, 85, 107, 89
 89, 83, 99, 87, 105, 91
 85, 83, 89, 87, 93, 97
 87, 85, 91, 89, 96, 93
 91, 81, 95, 85, 105, 89
 87, 83, 93, 86, 104, 89
 85, 83, 95, 87, 101, 101
 85, 85, 91, 89, 95, 91
 91, 83, 95, 87, 100, 89
 89, 83, 95, 87, 105, 90
 85, 83, 89, 87, 93, 97
 89, 85, 93, 89, 96, 92
 89, 81, 94, 85, 105, 89
 91, 83, 95, 86, 107, 89
 87, 85, 91, 89, 95, 99
 85, 83, 89, 87, 93, 89
 89, 83, 93, 87, 105, 90
 93, 83, 99, 86, 109, 90
 87, 85, 93, 89, 95, 100
 85, 83, 89, 86, 93, 89
 89, 81, 93, 85, 105, 89
 91, 81, 95, 86, 100, 89
 87, 83, 91, 88, 95, 91
 85, 83, 89, 86, 93, 89
 89, 83, 93, 87, 97, 90
 92, 81, 95, 86, 100, 97
 87, 85, 92, 89, 95, 92
 85, 81, 90, 86, 98, 89
 87, 85, 91, 89, 101, 99
 85, 81, 91, 85, 100, 89
 89, 83, 93, 87, 98, 90
 92, 81, 97, 87, 101, 89
 87, 83, 91, 89, 101, 99
 85, 83, 89, 86, 93, 90
 89, 83, 93, 86, 97, 89
 91, 81, 95, 86, 106, 89
 89, 85, 93, 89, 95, 99
 85, 83, 90, 85, 93, 88
 89, 83, 93, 87, 105, 89
 92, 83, 97, 86, 107, 90
 87, 85, 91, 89, 95, 99
 83, 83, 89, 85, 93, 89
 89, 81, 93, 85, 105, 89
 91, 81, 95, 87, 99, 97
 85, 81, 89, 85, 93, 90
 87, 85, 93, 89, 96, 91
 91, 81, 96, 85, 106, 88
 88, 83, 93, 87, 105, 90
 83, 83, 89, 86, 93, 89
 87, 85, 91, 89, 103, 92
 91, 83, 95, 87, 105, 89
 89, 81, 93, 85, 97, 90
 85, 81, 90, 85, 94, 89
 87, 85, 93, 89, 101, 92
 92, 81, 97, 87, 100, 89
 89, 83, 93, 87, 98, 90
 83, 83, 89, 87, 100, 89
 87, 85, 91, 89, 95, 91
 91, 83, 95, 87, 99, 89
 89, 81, 93, 85, 97, 89
 89, 83, 93, 87, 98, 90
 91, 83, 96, 86, 101, 89
 87, 85, 91, 89, 95, 93
 85, 83, 90, 86, 100, 89
 89, 83, 93, 86, 97, 96
 91, 83, 95, 86, 99, 96
 87, 85, 91, 89, 95, 91
 83, 83, 89, 86, 99, 90
 89, 83, 93, 87, 97, 91
 92, 83, 95, 87, 100, 89
 87, 85, 93, 89, 95, 92
 85, 83, 89, 86, 94, 89
 89, 83, 93, 85, 97, 89
 91, 83, 95, 85, 100, 89
 87, 83, 91, 89, 95, 91
 85, 81, 89, 86, 93, 89
 92, 83, 97, 87, 101, 89
 89, 81, 93, 87, 97, 90
 85, 81, 89, 86, 93, 90
 87, 85, 93, 89, 96, 91
 91, 81, 95, 85, 113, 88
 89, 83, 93, 85, 97, 89
 85, 83, 89, 86, 92, 91
 85, 83, 91, 88, 95, 91
 91, 81, 97, 85, 107, 89
 87, 83, 93, 87, 105, 90
 85, 83, 91, 87, 101, 91
 87, 85, 93, 89, 96, 92
 91, 81, 95, 86, 105, 89
 88, 83, 93, 86, 97, 97
 85, 83, 89, 87, 94, 89
 87, 83, 92, 89, 96, 91
 83, 83, 88, 87, 92, 89
 87, 83, 91, 89, 95, 251
 91, 83, 95, 87, 99, 89
 89, 83, 93, 85, 105, 88
 85, 83, 89, 87, 99, 95
 87, 85, 92, 89, 96, 92
 91, 83, 97, 87, 101, 89
 89, 83, 93, 87, 97, 90
 85, 83, 89, 85, 93, 90
 86, 85, 91, 89, 101, 99
 91, 83, 95, 87, 107, 99
 89, 81, 93, 85, 104, 89
 85, 83, 89, 90, 93, 105
 87, 85, 99, 89, 105, 100
 91, 83, 95, 87, 100, 89
 89, 83, 93, 87, 105, 90
 87, 83, 91, 88, 103, 98
 85, 83, 89, 86, 93, 96
 89, 81, 94, 85, 98, 89
 91, 83, 95, 86, 105, 90
 89, 85, 93, 89, 103, 99
 85, 81, 89, 85, 94, 89
 89, 81, 93, 86, 97, 90
 93, 83, 97, 87, 107, 89
 87, 85, 91, 89, 94, 97
 85, 83, 89, 86, 93, 89
 89, 82, 93, 86, 104, 96
 91, 83, 95, 86, 107, 90
 88, 85, 93, 89, 97, 92
 85, 83, 89, 87, 93, 90
 89, 83, 93, 87, 97, 90
 91, 83, 97, 85, 100, 97
 91, 83, 95, 93, 107, 97
 89, 83, 93, 86, 97, 89
 85, 83, 89, 87, 99, 89
 87, 85, 91, 89, 95, 99
 91, 83, 97, 86, 100, 89
 89, 83, 93, 87, 105, 90
 85, 81, 95, 86, 103, 89
 87, 85, 91, 89, 96, 99
 91, 83, 95, 86, 99, 95
 89, 83, 93, 85, 105, 90
 85, 83, 89, 87, 99, 89
 87, 85, 91, 89, 95, 99
 92, 83, 97, 86, 100, 89
 89, 81, 94, 87, 104, 90
 85, 81, 91, 87, 103, 95
 87, 85, 91, 89, 96, 92
 89, 81, 94, 85, 105, 89
 91, 83, 95, 86, 107, 89
 87, 85, 91, 89, 95, 92
 85, 83, 89, 85, 93, 89
 89, 83, 94, 87, 105, 90
 91, 83, 96, 86, 101, 90
 89, 85, 93, 89, 96, 93
 85, 83, 89, 87, 93, 89
 89, 81, 93, 85, 97, 89
 91, 83, 95, 86, 99, 89
